                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    478,                0.45321,                0.62393,                 0.3122,                0.92357,                0.99602,                      1,                  0.995,                 0.8735,                0.99602,                      1,                  0.995,                0.88515,                0.53168,                0.76728,                 0.3236,                0.88965,              0.0004292,              0.0004292,              0.0004292
                    479,                0.48491,                0.69029,                0.31759,                0.90384,                0.99614,                      1,                  0.995,                 0.9002,                0.99614,                      1,                  0.995,                0.89992,                0.50754,                0.77424,                0.31213,                0.88924,              0.0004259,              0.0004259,              0.0004259
                    480,                 0.4697,                0.60772,                0.31145,                0.92196,                0.99615,                      1,                  0.995,                0.89834,                0.99615,                      1,                  0.995,                0.87577,                0.51009,                0.78421,                0.31733,                 0.8919,              0.0004226,              0.0004226,              0.0004226
                    481,                 0.4468,                0.64604,                0.30103,                0.90074,                0.99615,                      1,                  0.995,                0.90024,                0.99615,                      1,                  0.995,                0.88095,                0.50984,                0.79284,                0.33405,                0.89398,              0.0004193,              0.0004193,              0.0004193
                    482,                0.45179,                0.62357,                0.30459,                0.90491,                 0.9961,                      1,                  0.995,                0.88317,                 0.9961,                      1,                  0.995,                0.87254,                0.51421,                0.79031,                 0.3387,                0.89986,               0.000416,               0.000416,               0.000416
                    483,                0.47501,                0.66927,                0.32137,                0.91719,                0.99622,                      1,                  0.995,                 0.8831,                0.99622,                      1,                  0.995,                 0.8798,                0.50303,                0.80495,                 0.3433,                0.91598,              0.0004127,              0.0004127,              0.0004127
                    484,                0.46127,                0.62291,                0.32384,                0.90885,                0.99631,                      1,                  0.995,                 0.8872,                0.99631,                      1,                  0.995,                 0.8699,                0.50801,                0.82816,                0.34264,                0.92215,              0.0004094,              0.0004094,              0.0004094
                    485,                0.44822,                0.63488,                0.31022,                0.89729,                0.99625,                      1,                  0.995,                0.88439,                0.99625,                      1,                  0.995,                0.87672,                0.52272,                0.81711,                0.36166,                0.92814,              0.0004061,              0.0004061,              0.0004061
                    486,                0.47796,                0.68129,                0.31586,                0.91604,                0.99624,                      1,                  0.995,                0.87541,                0.99624,                      1,                  0.995,                0.87669,                0.52719,                0.78939,                0.34828,                0.92729,              0.0004028,              0.0004028,              0.0004028
                    487,                0.44163,                0.62986,                0.29778,                0.90437,                0.99635,                      1,                  0.995,                0.87147,                0.99635,                      1,                  0.995,                0.88182,                0.52857,                 0.7659,                0.33852,                 0.9214,              0.0003995,              0.0003995,              0.0003995
                    488,                 0.4381,                0.67127,                0.30831,                0.91149,                0.99635,                      1,                  0.995,                0.88876,                0.99635,                      1,                  0.995,                0.88933,                0.52365,                0.75896,                0.33339,                0.91951,              0.0003962,              0.0003962,              0.0003962
                    489,                0.46719,                0.65009,                0.30141,                 0.9229,                 0.9963,                      1,                  0.995,                0.90196,                 0.9963,                      1,                  0.995,                0.90651,                0.49545,                 0.7311,                0.31294,                0.91668,              0.0003929,              0.0003929,              0.0003929
                    490,                0.45227,                0.64013,                0.31265,                0.90014,                0.99634,                      1,                  0.995,                0.89816,                0.99634,                      1,                  0.995,                 0.8935,                0.49671,                0.72602,                0.31289,                0.91512,              0.0003896,              0.0003896,              0.0003896
                    491,                0.46733,                0.70262,                0.31892,                0.90441,                0.99625,                      1,                  0.995,                0.89366,                0.99625,                      1,                  0.995,                0.89221,                0.54146,                0.73417,                0.32938,                0.91862,              0.0003863,              0.0003863,              0.0003863
                    492,                0.43774,                0.60988,                0.29419,                0.91826,                0.99629,                      1,                  0.995,                0.90758,                0.99629,                      1,                  0.995,                0.88555,                0.53934,                 0.7527,                0.33178,                0.91768,               0.000383,               0.000383,               0.000383
                    493,                0.42586,                0.59896,                0.29235,                 0.9112,                0.99623,                      1,                  0.995,                0.92372,                0.99623,                      1,                  0.995,                0.88326,                0.48663,                0.78134,                0.32913,                0.91968,              0.0003797,              0.0003797,              0.0003797
                    494,                0.43383,                0.57523,                0.28656,                0.89679,                0.99623,                      1,                  0.995,                0.88994,                0.99623,                      1,                  0.995,                 0.8881,                0.45872,                 0.7734,                0.32464,                0.91801,              0.0003764,              0.0003764,              0.0003764
                    495,                 0.5012,                0.70353,                0.32559,                0.92953,                0.99624,                      1,                  0.995,                0.88724,                0.99624,                      1,                  0.995,                0.90281,                0.44989,                 0.7486,                0.31668,                0.91786,              0.0003731,              0.0003731,              0.0003731
                    496,                0.51646,                0.70841,                0.36481,                0.93263,                0.99622,                      1,                  0.995,                0.89351,                0.99622,                      1,                  0.995,                0.89761,                0.45089,                0.74719,                0.31621,                0.91118,              0.0003698,              0.0003698,              0.0003698
                    497,                0.42847,                 0.6285,                0.28747,                0.90401,                 0.9962,                      1,                  0.995,                0.87827,                 0.9962,                      1,                  0.995,                0.88853,                0.50985,                0.77212,                0.34139,                0.90366,              0.0003665,              0.0003665,              0.0003665
                    498,                0.45398,                0.59474,                 0.3181,                0.92254,                0.99622,                      1,                  0.995,                0.87434,                0.99622,                      1,                  0.995,                0.86674,                0.53973,                0.79023,                0.36347,                0.90426,              0.0003632,              0.0003632,              0.0003632
                    499,                 0.4138,                0.60279,                 0.2839,                0.87989,                0.99622,                      1,                  0.995,                0.88635,                0.99622,                      1,                  0.995,                0.88162,                0.52951,                0.77369,                0.36295,                0.90305,              0.0003599,              0.0003599,              0.0003599
                    500,                0.48553,                0.69797,                0.32703,                0.90962,                0.99619,                      1,                  0.995,                0.89611,                0.99619,                      1,                  0.995,                0.89658,                0.50289,                 0.7525,                0.35373,                0.89783,              0.0003566,              0.0003566,              0.0003566
                    501,                0.46214,                0.69782,                 0.3172,                0.93934,                0.99631,                      1,                  0.995,                 0.8891,                0.99631,                      1,                  0.995,                0.91059,                0.48938,                0.73153,                0.33437,                0.89446,              0.0003533,              0.0003533,              0.0003533
                    502,                0.48437,                0.70026,                0.31375,                0.95223,                0.99625,                      1,                  0.995,                0.89946,                0.99625,                      1,                  0.995,                0.90855,                0.49054,                0.73485,                0.32857,                0.89727,                0.00035,                0.00035,                0.00035
                    503,                0.47645,                 0.6618,                0.32857,                0.92165,                0.99625,                      1,                  0.995,                0.89322,                0.99625,                      1,                  0.995,                0.88896,                0.50226,                0.77175,                0.32326,                0.89828,              0.0003467,              0.0003467,              0.0003467
                    504,                0.43427,                0.65443,                0.29212,                0.89348,                0.99621,                      1,                  0.995,                0.88116,                0.99621,                      1,                  0.995,                 0.8771,                0.51416,                0.80515,                0.30991,                0.90095,              0.0003434,              0.0003434,              0.0003434
                    505,                0.42476,                0.62657,                0.29129,                0.92187,                0.99628,                      1,                  0.995,                0.89373,                0.99628,                      1,                  0.995,                0.87127,                0.53154,                0.82593,                0.29688,                0.90323,              0.0003401,              0.0003401,              0.0003401
                    506,                0.44381,                0.72546,                0.31513,                0.89443,                 0.9963,                      1,                  0.995,                0.87413,                 0.9963,                      1,                  0.995,                0.88093,                0.51352,                0.78238,                0.29221,                0.90159,              0.0003368,              0.0003368,              0.0003368
                    507,                0.41951,                0.63108,                0.27462,                0.89043,                0.99632,                      1,                  0.995,                0.87969,                0.99632,                      1,                  0.995,                0.90153,                0.49149,                0.72961,                0.28475,                0.89744,              0.0003335,              0.0003335,              0.0003335
                    508,                0.46063,                0.60691,                0.30435,                0.92049,                0.98375,                      1,                  0.995,                0.89126,                0.98375,                      1,                  0.995,                 0.9061,                0.48926,                0.72382,                 0.2863,                0.89675,              0.0003302,              0.0003302,              0.0003302
                    509,                 0.4434,                0.63144,                0.30711,                0.91922,                0.98677,                      1,                  0.995,                0.86782,                0.98677,                      1,                  0.995,                0.90673,                0.53711,                0.72074,                0.30354,                0.90688,              0.0003269,              0.0003269,              0.0003269
                    510,                 0.4492,                0.64095,                0.30039,                0.91239,                0.98816,                      1,                  0.995,                  0.851,                0.98816,                      1,                  0.995,                0.90971,                0.56511,                0.72792,                0.31666,                0.91387,              0.0003236,              0.0003236,              0.0003236
                    511,                  0.455,                0.66607,                0.31585,                 0.9063,                 0.9963,                      1,                  0.995,                0.87159,                 0.9963,                      1,                  0.995,                0.89176,                0.52998,                0.75081,                0.30226,                0.91228,              0.0003203,              0.0003203,              0.0003203
                    512,                0.41356,                0.61486,                0.27386,                0.91635,                0.99631,                      1,                  0.995,                0.87072,                0.99631,                      1,                  0.995,                0.87166,                0.48349,                0.75665,                0.29087,                0.90758,               0.000317,               0.000317,               0.000317
                    513,                 0.4235,                 0.6895,                0.29462,                0.89961,                 0.9963,                      1,                  0.995,                0.91685,                 0.9963,                      1,                  0.995,                0.89539,                0.43373,                0.77502,                0.28178,                0.89694,              0.0003137,              0.0003137,              0.0003137
                    514,                0.47243,                0.67498,                0.32747,                0.91636,                 0.9963,                      1,                  0.995,                0.91684,                 0.9963,                      1,                  0.995,                0.89537,                 0.4255,                0.78032,                0.28465,                0.89359,              0.0003104,              0.0003104,              0.0003104
                    515,                0.43352,                0.62441,                0.30026,                0.89585,                0.99629,                      1,                  0.995,                0.91366,                0.99629,                      1,                  0.995,                0.89356,                 0.4499,                0.76076,                0.29245,                0.89375,              0.0003071,              0.0003071,              0.0003071
                    516,                0.44919,                0.66979,                0.30293,                0.91693,                0.99639,                      1,                  0.995,                0.90635,                0.99639,                      1,                  0.995,                0.89908,                0.47689,                0.75529,                0.31047,                0.89478,              0.0003038,              0.0003038,              0.0003038
                    517,                0.47237,                0.63737,                0.31134,                0.91141,                0.99641,                      1,                  0.995,                0.90303,                0.99641,                      1,                  0.995,                  0.909,                0.50283,                0.76087,                0.31469,                 0.8951,              0.0003005,              0.0003005,              0.0003005
                    518,                0.45962,                0.68493,                0.30379,                0.90875,                0.99643,                      1,                  0.995,                0.90928,                0.99643,                      1,                  0.995,                0.90073,                0.49657,                0.76298,                0.31475,                0.89448,              0.0002972,              0.0002972,              0.0002972
                    519,                0.39074,                0.60334,                0.28722,                0.90103,                0.99642,                      1,                  0.995,                0.90124,                0.99642,                      1,                  0.995,                0.89502,                0.48002,                0.78492,                0.31893,                0.89977,              0.0002939,              0.0002939,              0.0002939
                    520,                0.41865,                 0.5824,                0.28771,                0.89832,                0.99643,                      1,                  0.995,                0.88413,                0.99643,                      1,                  0.995,                0.87801,                0.48436,                0.80629,                0.31948,                0.90432,              0.0002906,              0.0002906,              0.0002906
                    521,                0.44006,                0.59179,                0.30712,                0.89495,                0.99639,                      1,                  0.995,                0.88464,                0.99639,                      1,                  0.995,                0.86811,                0.47736,                0.82447,                0.31955,                  0.906,              0.0002873,              0.0002873,              0.0002873
                    522,                0.45959,                0.62432,                0.32119,                0.91259,                0.99645,                      1,                  0.995,                0.88071,                0.99645,                      1,                  0.995,                 0.8793,                0.48699,                 0.8199,                0.32183,                0.90761,               0.000284,               0.000284,               0.000284
                    523,                0.42489,                0.62398,                0.30895,                0.89887,                0.99643,                      1,                  0.995,                0.89024,                0.99643,                      1,                  0.995,                0.88407,                0.47856,                0.80271,                0.31729,                0.90035,              0.0002807,              0.0002807,              0.0002807
                    524,                 0.4567,                0.61502,                0.28629,                  0.914,                0.99643,                      1,                  0.995,                0.89024,                0.99643,                      1,                  0.995,                0.88602,                0.47343,                0.80206,                0.31679,                0.89872,              0.0002774,              0.0002774,              0.0002774
                    525,                0.41458,                0.60489,                0.26994,                 0.8983,                0.99641,                      1,                  0.995,                0.89128,                0.99641,                      1,                  0.995,                0.88948,                0.47659,                 0.8109,                0.30704,                0.90223,              0.0002741,              0.0002741,              0.0002741
                    526,                0.40663,                0.56955,                0.28538,                0.90802,                0.99642,                      1,                  0.995,                0.89128,                0.99642,                      1,                  0.995,                0.88534,                0.47699,                0.81607,                0.30988,                 0.9047,              0.0002708,              0.0002708,              0.0002708
                    527,                0.43025,                 0.6685,                0.29707,                0.90769,                0.99633,                      1,                  0.995,                0.88221,                0.99633,                      1,                  0.995,                0.87884,                0.49256,                0.83574,                 0.3171,                0.91119,              0.0002675,              0.0002675,              0.0002675
                    528,                0.44547,                0.62225,                 0.3037,                0.90039,                0.99633,                      1,                  0.995,                0.88394,                0.99633,                      1,                  0.995,                0.87952,                0.49871,                0.83037,                0.31192,                0.91248,              0.0002642,              0.0002642,              0.0002642
                    529,                0.38334,                0.58733,                0.27258,                0.87429,                0.99639,                      1,                  0.995,                0.88318,                0.99639,                      1,                  0.995,                0.88087,                0.53339,                0.80079,                0.32487,                0.92472,              0.0002609,              0.0002609,              0.0002609
                    530,                0.40676,                0.59598,                0.27299,                 0.9071,                0.99639,                      1,                  0.995,                0.86276,                0.99639,                      1,                  0.995,                 0.8821,                0.55239,                 0.7924,                0.32475,                0.92884,              0.0002576,              0.0002576,              0.0002576
                    531,                0.45738,                 0.6381,                0.30117,                   0.91,                0.99638,                      1,                  0.995,                0.85556,                0.99638,                      1,                  0.995,                0.88545,                0.56346,                 0.7829,                0.33068,                0.92567,              0.0002543,              0.0002543,              0.0002543
                    532,                0.46746,                0.71248,                0.32198,                0.92168,                0.99645,                      1,                  0.995,                0.87105,                0.99645,                      1,                  0.995,                 0.8889,                0.54601,                0.77367,                0.32013,                0.91881,               0.000251,               0.000251,               0.000251
                    533,                0.40221,                0.61002,                 0.2643,                0.90217,                0.99634,                      1,                  0.995,                0.88942,                0.99634,                      1,                  0.995,                0.88514,                0.52213,                0.76827,                0.29935,                0.90484,              0.0002477,              0.0002477,              0.0002477
                    534,                0.40394,                0.63745,                0.27911,                0.91442,                0.99639,                      1,                  0.995,                0.88225,                0.99639,                      1,                  0.995,                0.88216,                0.51733,                0.77205,                0.29741,                0.90145,              0.0002444,              0.0002444,              0.0002444
                    535,                0.42585,                0.63906,                0.29799,                0.90514,                 0.9963,                      1,                  0.995,                0.88255,                 0.9963,                      1,                  0.995,                0.88028,                0.52605,                0.77388,                0.28087,                0.89923,              0.0002411,              0.0002411,              0.0002411
                    536,                0.44513,                 0.6267,                0.30324,                0.89538,                0.99628,                      1,                  0.995,                0.88758,                0.99628,                      1,                  0.995,                0.88028,                0.53289,                0.77849,                0.28566,                0.90032,              0.0002378,              0.0002378,              0.0002378
                    537,                0.42071,                0.58951,                0.29129,                0.89991,                0.99638,                      1,                  0.995,                0.88558,                0.99638,                      1,                  0.995,                0.87704,                0.53945,                0.78327,                0.28551,                0.89908,              0.0002345,              0.0002345,              0.0002345
                    538,                0.41622,                0.60934,                0.27783,                0.90599,                0.99636,                      1,                  0.995,                0.89025,                0.99636,                      1,                  0.995,                0.87671,                0.53874,                 0.7825,                0.28857,                0.90071,              0.0002312,              0.0002312,              0.0002312
                    539,                0.42776,                0.63843,                0.29096,                0.89532,                0.99637,                      1,                  0.995,                0.89086,                0.99637,                      1,                  0.995,                0.88087,                0.51647,                0.78008,                 0.2855,                0.90343,              0.0002279,              0.0002279,              0.0002279
                    540,                0.37627,                0.56983,                0.26127,                0.89311,                 0.9963,                      1,                  0.995,                0.88766,                 0.9963,                      1,                  0.995,                0.88444,                0.49953,                 0.7784,                0.27655,                0.90415,              0.0002246,              0.0002246,              0.0002246
                    541,                0.40915,                0.58971,                0.27248,                0.90022,                 0.9963,                      1,                  0.995,                0.91288,                 0.9963,                      1,                  0.995,                0.89013,                0.46767,                0.78373,                0.28088,                0.90105,              0.0002213,              0.0002213,              0.0002213
                    542,                0.41906,                0.62435,                 0.3051,                0.89112,                0.99634,                      1,                  0.995,                0.90995,                0.99634,                      1,                  0.995,                0.88938,                0.47073,                0.78999,                0.29463,                0.90141,               0.000218,               0.000218,               0.000218
                    543,                0.44449,                 0.6631,                0.30931,                0.91702,                0.99628,                      1,                  0.995,                0.90839,                0.99628,                      1,                  0.995,                0.88225,                0.50212,                0.81468,                 0.3021,                0.90448,              0.0002147,              0.0002147,              0.0002147
                    544,                0.42388,                0.58237,                0.29057,                0.91477,                0.99628,                      1,                  0.995,                0.89602,                0.99628,                      1,                  0.995,                0.87362,                0.51694,                0.82659,                0.30066,                0.90593,              0.0002114,              0.0002114,              0.0002114
                    545,                0.46321,                0.63093,                 0.3141,                0.93475,                0.99631,                      1,                  0.995,                0.88694,                0.99631,                      1,                  0.995,                0.87159,                 0.5268,                0.83456,                0.30643,                0.90511,              0.0002081,              0.0002081,              0.0002081
                    546,                 0.4106,                0.59377,                0.28158,                0.91215,                0.99627,                      1,                  0.995,                0.90575,                0.99627,                      1,                  0.995,                0.87145,                0.51543,                0.83574,                0.30951,                0.90282,              0.0002048,              0.0002048,              0.0002048
                    547,                0.38539,                0.57555,                0.26248,                0.88394,                0.99635,                      1,                  0.995,                0.90409,                0.99635,                      1,                  0.995,                0.86748,                0.48195,                0.83242,                0.29292,                0.89781,              0.0002015,              0.0002015,              0.0002015
                    548,                 0.4122,                0.64426,                0.29246,                0.88444,                0.99638,                      1,                  0.995,                 0.8999,                0.99638,                      1,                  0.995,                0.87754,                0.47049,                0.82676,                0.28119,                 0.8951,              0.0001982,              0.0001982,              0.0001982
                    549,                0.40168,                0.62353,                0.27459,                0.89214,                0.99632,                      1,                  0.995,                0.90578,                0.99632,                      1,                  0.995,                0.87741,                0.46327,                0.81871,                0.27633,                0.88998,              0.0001949,              0.0001949,              0.0001949
                    550,                0.46487,                0.63265,                0.29876,                0.91706,                0.99628,                      1,                  0.995,                0.90607,                0.99628,                      1,                  0.995,                0.87199,                0.47289,                0.82192,                0.28171,                0.88969,              0.0001916,              0.0001916,              0.0001916
                    551,                0.36731,                0.58994,                0.26526,                0.88682,                0.99632,                      1,                  0.995,                0.89715,                0.99632,                      1,                  0.995,                0.88305,                0.48992,                0.80783,                0.28113,                 0.8889,              0.0001883,              0.0001883,              0.0001883
                    552,                0.43684,                0.67973,                 0.2985,                0.92253,                0.99632,                      1,                  0.995,                0.89634,                0.99632,                      1,                  0.995,                0.88298,                0.48839,                0.79693,                0.27863,                0.88974,               0.000185,               0.000185,               0.000185
                    553,                0.39728,                 0.5659,                0.26308,                0.88727,                0.99637,                      1,                  0.995,                0.90049,                0.99637,                      1,                  0.995,                0.89082,                0.46766,                0.77974,                0.27993,                0.88788,              0.0001817,              0.0001817,              0.0001817
                    554,                0.42301,                0.59883,                0.29263,                0.89058,                0.99633,                      1,                  0.995,                0.90212,                0.99633,                      1,                  0.995,                0.90019,                 0.4581,                0.78016,                0.27696,                0.88823,              0.0001784,              0.0001784,              0.0001784
                    555,                0.43107,                0.58234,                0.28098,                0.91152,                0.99635,                      1,                  0.995,                0.90778,                0.99635,                      1,                  0.995,                0.89333,                0.44632,                0.79418,                0.27107,                0.89077,              0.0001751,              0.0001751,              0.0001751
                    556,                0.40722,                  0.616,                0.28625,                0.90531,                0.99635,                      1,                  0.995,                0.91103,                0.99635,                      1,                  0.995,                0.88506,                0.45142,                0.80391,                 0.2686,                0.89233,              0.0001718,              0.0001718,              0.0001718
                    557,                0.44136,                0.64849,                0.31082,                0.91199,                0.99632,                      1,                  0.995,                0.91664,                0.99632,                      1,                  0.995,                0.88062,                 0.4677,                0.81229,                0.27726,                0.89704,              0.0001685,              0.0001685,              0.0001685
                    558,                0.42036,                0.62737,                 0.2759,                0.91203,                0.99639,                      1,                  0.995,                 0.9089,                0.99639,                      1,                  0.995,                0.88846,                0.48408,                0.80889,                0.28376,                0.89745,              0.0001652,              0.0001652,              0.0001652
                    559,                0.43013,                0.62465,                0.28527,                0.90264,                0.99639,                      1,                  0.995,                0.89772,                0.99639,                      1,                  0.995,                0.87631,                0.53523,                0.79777,                0.28759,                0.90181,              0.0001619,              0.0001619,              0.0001619
                    560,                0.45326,                0.65155,                0.30919,                0.90396,                0.99635,                      1,                  0.995,                0.89171,                0.99635,                      1,                  0.995,                0.87697,                0.55827,                0.78546,                0.29293,                0.90559,              0.0001586,              0.0001586,              0.0001586
                    561,                0.40722,                0.61714,                0.29839,                0.92301,                0.99637,                      1,                  0.995,                0.89875,                0.99637,                      1,                  0.995,                0.87706,                0.58954,                0.77608,                0.30054,                0.90865,              0.0001553,              0.0001553,              0.0001553
                    562,                0.38535,                0.54472,                0.26551,                0.89884,                0.99636,                      1,                  0.995,                0.89078,                0.99636,                      1,                  0.995,                0.87551,                0.59732,                0.77437,                0.29929,                0.91058,               0.000152,               0.000152,               0.000152
                    563,                0.37986,                0.57874,                0.28327,                0.90615,                0.99639,                      1,                  0.995,                0.89158,                0.99639,                      1,                  0.995,                0.88421,                0.57535,                 0.7808,                 0.2877,                0.90897,              0.0001487,              0.0001487,              0.0001487
                    564,                0.44185,                0.66685,                0.29795,                0.91223,                0.99631,                      1,                  0.995,                0.88958,                0.99631,                      1,                  0.995,                0.88421,                0.55688,                0.78656,                0.28244,                0.90859,              0.0001454,              0.0001454,              0.0001454
                    565,                0.41641,                0.67296,                0.28011,                0.88474,                0.99633,                      1,                  0.995,                0.89645,                0.99633,                      1,                  0.995,                0.88309,                0.52499,                0.80211,                0.27473,                0.90931,              0.0001421,              0.0001421,              0.0001421
                    566,                0.38423,                0.53957,                0.25691,                0.90115,                0.99634,                      1,                  0.995,                 0.8964,                0.99634,                      1,                  0.995,                0.88205,                0.51237,                0.81353,                0.26247,                0.90764,              0.0001388,              0.0001388,              0.0001388
                    567,                0.40637,                 0.6357,                0.27646,                0.89148,                0.99634,                      1,                  0.995,                0.89955,                0.99634,                      1,                  0.995,                0.88221,                0.50227,                0.81841,                0.26368,                0.90625,              0.0001355,              0.0001355,              0.0001355
                    568,                0.41946,                0.60443,                0.29171,                0.91365,                0.99635,                      1,                  0.995,                0.88545,                0.99635,                      1,                  0.995,                0.88224,                0.50691,                0.81563,                0.26385,                0.90685,              0.0001322,              0.0001322,              0.0001322
                    569,                0.42219,                0.61662,                0.29815,                0.90552,                0.99638,                      1,                  0.995,                0.89879,                0.99638,                      1,                  0.995,                0.87693,                0.52025,                0.80059,                0.26592,                0.90224,              0.0001289,              0.0001289,              0.0001289
                    570,                0.42172,                0.62635,                0.29172,                0.91957,                0.99642,                      1,                  0.995,                0.89879,                0.99642,                      1,                  0.995,                0.87768,                0.52422,                0.80017,                0.26601,                0.90266,              0.0001256,              0.0001256,              0.0001256
                    571,                0.41237,                0.63395,                0.26947,                0.91323,                0.99639,                      1,                  0.995,                0.88721,                0.99639,                      1,                  0.995,                0.87709,                0.52362,                0.79935,                0.27515,                0.90631,              0.0001223,              0.0001223,              0.0001223
