                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    502,                0.77906,                0.77063,                0.53067,                 1.3008,                0.98882,                      1,                  0.995,                0.82758,                0.98882,                      1,                  0.995,                0.90932,                0.74819,                0.55315,                0.70635,                  1.123,                0.00035,                0.00035,                0.00035
                    503,                0.72297,                0.76494,                0.52741,                 1.2492,                 0.9901,                      1,                  0.995,                0.85736,                 0.9901,                      1,                  0.995,                0.90924,                 0.6054,                0.55316,                0.67391,                 1.0543,              0.0003467,              0.0003467,              0.0003467
                    504,                0.78801,                0.86037,                0.53108,                 1.2564,                0.99115,                      1,                  0.995,                0.86628,                0.99115,                      1,                  0.995,                0.90918,                0.56754,                0.55714,                0.66175,                 1.0394,              0.0003434,              0.0003434,              0.0003434
                    505,                0.77989,                0.79585,                0.54973,                 1.2294,                0.99182,                      1,                  0.995,                0.86863,                0.99182,                      1,                  0.995,                0.90087,                0.58276,                 0.5688,                0.63972,                  1.044,              0.0003401,              0.0003401,              0.0003401
                    506,                0.68098,                 0.7277,                0.49168,                 1.2127,                0.99153,                      1,                  0.995,                0.84643,                0.99153,                      1,                  0.995,                0.89424,                0.69599,                0.58041,                0.64148,                 1.0813,              0.0003368,              0.0003368,              0.0003368
                    507,                0.72098,                 0.7646,                0.53298,                  1.237,                0.99153,                      1,                  0.995,                0.84643,                0.99153,                      1,                  0.995,                0.89424,                0.69599,                0.58041,                0.64148,                 1.0813,              0.0003335,              0.0003335,              0.0003335
                    508,                0.84274,                0.92979,                0.61948,                 1.2868,                0.98928,                      1,                  0.995,                0.81818,                0.98928,                      1,                  0.995,                0.89429,                0.84078,                 0.5826,                0.68044,                 1.1359,              0.0003302,              0.0003302,              0.0003302
                    509,                0.77373,                0.81498,                0.53889,                 1.2521,                0.98742,                      1,                  0.995,                0.78056,                0.98742,                      1,                  0.995,                0.88984,                0.96505,                0.57573,                0.72484,                 1.1888,              0.0003269,              0.0003269,              0.0003269
                    510,                0.79185,                0.71353,                0.54051,                 1.2727,                0.98831,                      1,                  0.995,                 0.7627,                0.98831,                      1,                  0.995,                0.88998,                0.98964,                0.57095,                0.72669,                 1.2034,              0.0003236,              0.0003236,              0.0003236
                    511,                  0.847,                0.75992,                0.59333,                 1.3238,                0.98942,                      1,                  0.995,                0.77583,                0.98942,                      1,                  0.995,                0.89013,                0.87742,                0.56786,                0.69497,                 1.1641,              0.0003203,              0.0003203,              0.0003203
                    512,                 0.8287,                0.77593,                 0.5507,                 1.3189,                0.98841,                      1,                  0.995,                0.83845,                0.98841,                      1,                  0.995,                0.89031,                0.70534,                0.56414,                0.67635,                 1.1049,               0.000317,               0.000317,               0.000317
                    513,                0.71742,                0.72322,                0.51329,                  1.265,                0.98923,                      1,                  0.995,                0.87328,                0.98923,                      1,                  0.995,                   0.89,                0.58336,                0.56818,                 0.6168,                 1.0515,              0.0003137,              0.0003137,              0.0003137
                    514,                0.74458,                0.70006,                0.51817,                 1.2527,                0.99055,                      1,                  0.995,                0.85753,                0.99055,                      1,                  0.995,                 0.8945,                0.57915,                 0.5847,                0.64427,                 1.0377,              0.0003104,              0.0003104,              0.0003104
                    515,                0.78815,                0.71833,                 0.5331,                 1.2713,                0.99246,                      1,                  0.995,                0.86782,                0.99246,                      1,                  0.995,                0.89461,                0.57512,                0.59833,                0.63086,                 1.0406,              0.0003071,              0.0003071,              0.0003071
                    516,                0.79504,                0.74566,                0.52844,                 1.3068,                0.99318,                      1,                  0.995,                0.87741,                0.99318,                      1,                  0.995,                0.89472,                0.57837,                0.60237,                0.61671,                 1.0595,              0.0003038,              0.0003038,              0.0003038
                    517,                0.79446,                 0.7849,                0.53005,                 1.3189,                0.99288,                      1,                  0.995,                0.86493,                0.99288,                      1,                  0.995,                0.89491,                0.61365,                0.59661,                0.59344,                 1.0891,              0.0003005,              0.0003005,              0.0003005
                    518,                0.79727,                0.96562,                0.56199,                 1.3295,                0.99184,                      1,                  0.995,                0.79956,                0.99184,                      1,                  0.995,                 0.8885,                0.82337,                0.59568,                0.66174,                 1.1567,              0.0002972,              0.0002972,              0.0002972
                    519,                0.72414,                0.75247,                0.50564,                   1.27,                0.99088,                      1,                  0.995,                 0.7642,                0.99088,                      1,                  0.995,                 0.8913,                0.92592,                0.59223,                 0.6886,                 1.1862,              0.0002939,              0.0002939,              0.0002939
                    520,                0.85013,                0.75666,                0.56676,                 1.3497,                0.98826,                      1,                  0.995,                0.78288,                0.98826,                      1,                  0.995,                0.89126,                0.88834,                0.58358,                0.73015,                 1.1656,              0.0002906,              0.0002906,              0.0002906
                    521,                0.77803,                0.73754,                 0.5278,                 1.2504,                0.98707,                      1,                  0.995,                0.81986,                0.98707,                      1,                  0.995,                 0.9026,                0.76351,                 0.5762,                0.71466,                 1.1262,              0.0002873,              0.0002873,              0.0002873
                    522,                 0.7505,                0.76846,                0.54165,                 1.2998,                0.98623,                      1,                  0.995,                 0.8562,                0.98623,                      1,                  0.995,                0.90089,                0.63145,                0.56607,                0.70375,                 1.0844,               0.000284,               0.000284,               0.000284
                    523,                0.76322,                0.71663,                0.53291,                 1.2551,                0.98623,                      1,                  0.995,                 0.8562,                0.98623,                      1,                  0.995,                0.90089,                0.63145,                0.56607,                0.70375,                 1.0844,              0.0002807,              0.0002807,              0.0002807
                    524,                0.70617,                 0.7373,                0.49632,                  1.221,                0.98667,                      1,                  0.995,                0.85713,                0.98667,                      1,                  0.995,                0.90896,                0.58352,                0.55974,                 0.7171,                  1.071,              0.0002774,              0.0002774,              0.0002774
                    525,                0.75888,                0.78914,                0.53326,                 1.2733,                0.98762,                      1,                  0.995,                0.89353,                0.98762,                      1,                  0.995,                0.90915,                0.55507,                0.55404,                0.68573,                 1.0593,              0.0002741,              0.0002741,              0.0002741
                    526,                0.72431,                0.72479,                 0.5004,                  1.243,                0.98771,                      1,                  0.995,                 0.8746,                0.98771,                      1,                  0.995,                0.92262,                0.56167,                0.54717,                0.67407,                 1.0606,              0.0002708,              0.0002708,              0.0002708
                    527,                0.71449,                0.72295,                0.51508,                 1.2032,                 0.9882,                      1,                  0.995,                0.86988,                 0.9882,                      1,                  0.995,                0.91516,                0.58145,                0.54626,                0.66469,                 1.0754,              0.0002675,              0.0002675,              0.0002675
                    528,                0.79561,                 0.7769,                0.54771,                 1.3167,                 0.9879,                      1,                  0.995,                0.85557,                 0.9879,                      1,                  0.995,                 0.9091,                0.59798,                0.54351,                 0.6511,                 1.0863,              0.0002642,              0.0002642,              0.0002642
                    529,                0.76901,                0.89969,                0.54796,                 1.2919,                0.98815,                      1,                  0.995,                0.85081,                0.98815,                      1,                  0.995,                0.91838,                0.61661,                0.54502,                0.63161,                  1.087,              0.0002609,              0.0002609,              0.0002609
                    530,                 0.6599,                0.71675,                0.52413,                 1.2309,                 0.9876,                      1,                  0.995,                0.86327,                 0.9876,                      1,                  0.995,                 0.9126,                0.64957,                0.54474,                0.65929,                 1.0804,              0.0002576,              0.0002576,              0.0002576
                    531,                0.74181,                0.79976,                0.54131,                 1.2945,                0.98994,                      1,                  0.995,                0.86401,                0.98994,                      1,                  0.995,                0.90889,                0.66775,                0.54756,                0.62785,                 1.0776,              0.0002543,              0.0002543,              0.0002543
                    532,                0.70339,                0.79708,                0.54061,                 1.2419,                0.99027,                      1,                  0.995,                0.86401,                0.99027,                      1,                  0.995,                0.90889,                0.66623,                0.54834,                0.62349,                 1.0738,               0.000251,               0.000251,               0.000251
                    533,                0.73845,                0.83897,                0.52765,                 1.2448,                0.99157,                      1,                  0.995,                0.86401,                0.99157,                      1,                  0.995,                0.91733,                  0.635,                 0.5478,                0.60567,                 1.0612,              0.0002477,              0.0002477,              0.0002477
                    534,                0.77975,                0.81498,                0.56644,                 1.2503,                 0.9917,                      1,                  0.995,                0.86264,                 0.9917,                      1,                  0.995,                0.91525,                0.60291,                0.54695,                 0.6018,                 1.0583,              0.0002444,              0.0002444,              0.0002444
                    535,                0.72704,                 0.7382,                0.53315,                 1.2713,                0.99305,                      1,                  0.995,                0.85593,                0.99305,                      1,                  0.995,                0.90255,                 0.5891,                0.54823,                0.59243,                 1.0713,              0.0002411,              0.0002411,              0.0002411
                    536,                0.68879,                0.73347,                0.49372,                 1.2431,                 0.9929,                      1,                  0.995,                0.85089,                 0.9929,                      1,                  0.995,                 0.9029,                0.59202,                 0.5476,                0.61337,                  1.077,              0.0002378,              0.0002378,              0.0002378
                    537,                0.70539,                0.77535,                0.51475,                 1.2363,                0.99292,                      1,                  0.995,                0.84833,                0.99292,                      1,                  0.995,                0.90493,                0.61895,                0.54679,                0.64207,                 1.0863,              0.0002345,              0.0002345,              0.0002345
                    538,                0.67052,                0.68679,                0.48787,                 1.2049,                 0.9929,                      1,                  0.995,                 0.8463,                 0.9929,                      1,                  0.995,                0.90496,                 0.6811,                0.54757,                0.64737,                 1.1026,              0.0002312,              0.0002312,              0.0002312
                    539,                0.70768,                0.76248,                0.50464,                 1.2394,                 0.9929,                      1,                  0.995,                 0.8463,                 0.9929,                      1,                  0.995,                0.90496,                 0.6811,                0.54757,                0.64737,                 1.1026,              0.0002279,              0.0002279,              0.0002279
                    540,                0.63014,                0.71662,                 0.4692,                 1.1887,                0.99365,                      1,                  0.995,                0.80553,                0.99365,                      1,                  0.995,                0.90903,                0.74606,                 0.5497,                0.64564,                 1.1144,              0.0002246,              0.0002246,              0.0002246
                    541,                0.70399,                0.71188,                0.49647,                 1.2065,                 0.9941,                      1,                  0.995,                0.80163,                 0.9941,                      1,                  0.995,                 0.8953,                 0.7846,                 0.5542,                0.65433,                 1.1154,              0.0002213,              0.0002213,              0.0002213
                    542,                0.71616,                0.73241,                0.52593,                 1.2293,                0.99437,                      1,                  0.995,                0.81061,                0.99437,                      1,                  0.995,                0.89331,                0.79787,                0.55513,                0.66166,                 1.1143,               0.000218,               0.000218,               0.000218
                    543,                0.72122,                0.81023,                0.52499,                 1.2183,                0.99427,                      1,                  0.995,                0.81207,                0.99427,                      1,                  0.995,                0.89831,                0.77397,                0.55712,                0.66511,                 1.1088,              0.0002147,              0.0002147,              0.0002147
                    544,                0.75115,                0.80964,                  0.529,                 1.2691,                 0.9943,                      1,                  0.995,                 0.8241,                 0.9943,                      1,                  0.995,                 0.9002,                0.70838,                0.55146,                0.65727,                 1.0929,              0.0002114,              0.0002114,              0.0002114
                    545,                0.67937,                0.70652,                0.48247,                 1.2454,                0.99348,                      1,                  0.995,                0.85883,                0.99348,                      1,                  0.995,                0.90594,                0.63206,                0.54563,                0.65173,                 1.0763,              0.0002081,              0.0002081,              0.0002081
                    546,                0.71284,                0.66844,                0.48229,                 1.2043,                0.99367,                      1,                  0.995,                0.87175,                0.99367,                      1,                  0.995,                0.90334,                0.59762,                0.54225,                0.66005,                 1.0762,              0.0002048,              0.0002048,              0.0002048
                    547,                0.71627,                0.73211,                0.49857,                 1.2643,                0.99315,                      1,                  0.995,                0.85459,                0.99315,                      1,                  0.995,                 0.9082,                 0.6157,                0.54074,                0.69036,                 1.0848,              0.0002015,              0.0002015,              0.0002015
                    548,                 0.7084,                0.75308,                 0.5323,                 1.2184,                0.99275,                      1,                  0.995,                0.84148,                0.99275,                      1,                  0.995,                0.90318,                0.62934,                0.54041,                0.69594,                 1.0883,              0.0001982,              0.0001982,              0.0001982
                    549,                0.69519,                0.73423,                0.48064,                 1.2389,                0.99379,                      1,                  0.995,                0.83782,                0.99379,                      1,                  0.995,                0.90327,                0.62741,                0.54185,                 0.6691,                  1.086,              0.0001949,              0.0001949,              0.0001949
                    550,                0.62926,                0.67149,                0.47976,                  1.198,                0.99368,                      1,                  0.995,                 0.8479,                0.99368,                      1,                  0.995,                0.90375,                0.60509,                0.54481,                0.64213,                  1.071,              0.0001916,              0.0001916,              0.0001916
                    551,                0.78949,                0.81154,                0.54341,                  1.291,                0.99323,                      1,                  0.995,                0.87408,                0.99323,                      1,                  0.995,                0.90672,                0.58419,                0.54393,                0.62737,                 1.0575,              0.0001883,              0.0001883,              0.0001883
                    552,                0.68396,                0.75771,                0.49978,                 1.1921,                0.99353,                      1,                  0.995,                0.87177,                0.99353,                      1,                  0.995,                0.91259,                0.57775,                0.54337,                0.61108,                 1.0549,               0.000185,               0.000185,               0.000185
                    553,                0.68443,                 0.7269,                0.50879,                 1.2209,                0.99422,                      1,                  0.995,                0.85955,                0.99422,                      1,                  0.995,                0.91076,                0.59997,                0.54156,                0.61059,                  1.067,              0.0001817,              0.0001817,              0.0001817
                    554,                0.71596,                0.74306,                0.51311,                 1.2389,                0.99445,                      1,                  0.995,                0.83744,                0.99445,                      1,                  0.995,                0.89509,                0.62727,                0.54021,                0.61125,                 1.0831,              0.0001784,              0.0001784,              0.0001784
                    555,                0.67261,                0.74588,                0.49168,                 1.2248,                0.99445,                      1,                  0.995,                0.83744,                0.99445,                      1,                  0.995,                0.89509,                0.62727,                0.54021,                0.61125,                 1.0831,              0.0001751,              0.0001751,              0.0001751
                    556,                0.64522,                0.64712,                0.48653,                 1.2023,                0.99447,                      1,                  0.995,                0.83565,                0.99447,                      1,                  0.995,                0.90216,                 0.6312,                0.54097,                0.60756,                 1.0873,              0.0001718,              0.0001718,              0.0001718
                    557,                0.62767,                 0.6883,                 0.4814,                  1.226,                0.99466,                      1,                  0.995,                0.84711,                0.99466,                      1,                  0.995,                0.89982,                 0.6218,                0.54316,                0.60094,                 1.0828,              0.0001685,              0.0001685,              0.0001685
                    558,                0.69108,                0.69805,                0.49448,                 1.2043,                0.99416,                      1,                  0.995,                0.86751,                0.99416,                      1,                  0.995,                0.90672,                0.59297,                0.54666,                0.59211,                 1.0648,              0.0001652,              0.0001652,              0.0001652
                    559,                0.70492,                0.76272,                 0.5125,                 1.2168,                0.99316,                      1,                  0.995,                0.87397,                0.99316,                      1,                  0.995,                0.90189,                0.56705,                0.54417,                0.58477,                 1.0523,              0.0001619,              0.0001619,              0.0001619
                    560,                0.68089,                0.83832,                0.48414,                 1.1998,                0.99365,                      1,                  0.995,                0.87851,                0.99365,                      1,                  0.995,                0.90057,                0.55473,                0.54523,                0.56031,                 1.0469,              0.0001586,              0.0001586,              0.0001586
                    561,                0.71204,                0.73261,                0.51485,                 1.1912,                0.99317,                      1,                  0.995,                0.88685,                0.99317,                      1,                  0.995,                0.90624,                0.54556,                0.54071,                0.56313,                 1.0415,              0.0001553,              0.0001553,              0.0001553
                    562,                0.66082,                0.69838,                0.50794,                 1.2028,                0.99328,                      1,                  0.995,                0.88291,                0.99328,                      1,                  0.995,                0.91522,                0.53462,                0.53851,                 0.5504,                 1.0338,               0.000152,               0.000152,               0.000152
                    563,                0.66535,                0.70904,                0.50517,                 1.2438,                0.99333,                      1,                  0.995,                0.89158,                0.99333,                      1,                  0.995,                0.91134,                0.53806,                0.54064,                0.54926,                 1.0307,              0.0001487,              0.0001487,              0.0001487
                    564,                0.72453,                 0.7268,                0.50477,                 1.2414,                0.99236,                      1,                  0.995,                0.86941,                0.99236,                      1,                  0.995,                0.91154,                0.54032,                0.54231,                0.56329,                 1.0298,              0.0001454,              0.0001454,              0.0001454
                    565,                0.66495,                0.65181,                0.47551,                 1.2115,                0.99244,                      1,                  0.995,                0.87564,                0.99244,                      1,                  0.995,                0.91153,                0.54208,                0.54468,                0.56313,                 1.0347,              0.0001421,              0.0001421,              0.0001421
                    566,                0.63946,                 0.6896,                0.47292,                 1.2068,                0.99198,                      1,                  0.995,                0.85014,                0.99198,                      1,                  0.995,                0.90476,                0.57341,                0.54552,                0.59025,                 1.0509,              0.0001388,              0.0001388,              0.0001388
                    567,                0.62245,                0.64517,                0.47962,                 1.1899,                0.99139,                      1,                  0.995,                0.85774,                0.99139,                      1,                  0.995,                0.90288,                 0.6183,                0.54365,                 0.6246,                 1.0716,              0.0001355,              0.0001355,              0.0001355
                    568,                0.81265,                0.82244,                0.59139,                 1.2547,                0.99081,                      1,                  0.995,                0.83745,                0.99081,                      1,                  0.995,                0.90291,                0.65701,                0.54619,                0.64121,                 1.0887,              0.0001322,              0.0001322,              0.0001322
                    569,                0.66737,                 0.7865,                0.47899,                 1.1808,                0.99068,                      1,                  0.995,                0.83748,                0.99068,                      1,                  0.995,                 0.9034,                0.64683,                0.54862,                  0.636,                 1.0863,              0.0001289,              0.0001289,              0.0001289
                    570,                0.64186,                0.76022,                  0.478,                 1.1953,                0.99201,                      1,                  0.995,                0.84164,                0.99201,                      1,                  0.995,                0.90357,                0.60679,                0.55415,                0.59617,                 1.0743,              0.0001256,              0.0001256,              0.0001256
                    571,                0.71973,                0.86284,                0.51992,                 1.2315,                0.99201,                      1,                  0.995,                0.84164,                0.99201,                      1,                  0.995,                0.90357,                0.60679,                0.55415,                0.59617,                 1.0743,              0.0001223,              0.0001223,              0.0001223
                    572,                0.69252,                0.72155,                0.50292,                  1.202,                0.99187,                      1,                  0.995,                0.87556,                0.99187,                      1,                  0.995,                0.91022,                 0.5756,                0.55816,                0.57607,                 1.0645,               0.000119,               0.000119,               0.000119
                    573,                0.68496,                0.73418,                0.50513,                 1.2232,                0.99238,                      1,                  0.995,                0.87488,                0.99238,                      1,                  0.995,                0.91034,                0.55041,                0.55702,                0.55548,                 1.0576,              0.0001157,              0.0001157,              0.0001157
                    574,                0.72492,                0.75257,                0.51216,                 1.2468,                0.99345,                      1,                  0.995,                0.87018,                0.99345,                      1,                  0.995,                0.91612,                0.54174,                0.55668,                 0.5266,                  1.058,              0.0001124,              0.0001124,              0.0001124
                    575,                0.67461,                0.82545,                0.48111,                 1.2167,                 0.9935,                      1,                  0.995,                0.87281,                 0.9935,                      1,                  0.995,                0.91614,                0.53166,                0.55503,                0.52171,                 1.0523,              0.0001091,              0.0001091,              0.0001091
                    576,                0.67474,                0.70589,                0.48297,                 1.2002,                0.99353,                      1,                  0.995,                 0.8808,                0.99353,                      1,                  0.995,                0.90808,                0.52945,                 0.5588,                0.52336,                   1.05,              0.0001058,              0.0001058,              0.0001058
                    577,                0.67622,                0.67659,                0.46034,                 1.2147,                0.99391,                      1,                  0.995,                0.87113,                0.99391,                      1,                  0.995,                 0.9101,                0.53424,                 0.5581,                0.51283,                 1.0569,              0.0001025,              0.0001025,              0.0001025
                    578,                0.72948,                0.69207,                0.50337,                 1.2058,                0.99426,                      1,                  0.995,                0.86685,                0.99426,                      1,                  0.995,                0.91005,                0.55334,                0.55631,                0.52509,                 1.0631,               9.92e-05,               9.92e-05,               9.92e-05
                    579,                0.68751,                0.79628,                0.50041,                 1.2395,                0.99458,                      1,                  0.995,                0.87567,                0.99458,                      1,                  0.995,                0.91556,                0.59075,                0.55643,                0.53498,                 1.0674,               9.59e-05,               9.59e-05,               9.59e-05
                    580,                0.75946,                0.87193,                0.54609,                 1.3119,                0.99363,                      1,                  0.995,                0.85138,                0.99363,                      1,                  0.995,                0.90512,                0.63615,                0.55291,                 0.5632,                 1.0737,               9.26e-05,               9.26e-05,               9.26e-05
                    581,                0.68369,                0.70622,                0.50674,                 1.2238,                0.99359,                      1,                  0.995,                0.85159,                0.99359,                      1,                  0.995,                0.90254,                0.67874,                0.54984,                0.57504,                 1.0795,               8.93e-05,               8.93e-05,               8.93e-05
                    582,                0.66952,                0.75701,                0.47924,                 1.2269,                0.99391,                      1,                  0.995,                0.85242,                0.99391,                      1,                  0.995,                0.90274,                0.69996,                0.54709,                0.58667,                  1.084,                8.6e-05,                8.6e-05,                8.6e-05
                    583,                0.70487,                0.76138,                  0.511,                 1.2152,                0.99359,                      1,                  0.995,                0.84757,                0.99359,                      1,                  0.995,                  0.912,                0.68861,                0.54702,                0.57968,                 1.0794,               8.27e-05,               8.27e-05,               8.27e-05
                    584,                0.69093,                0.70264,                 0.4854,                 1.2284,                0.99319,                      1,                  0.995,                0.84955,                0.99319,                      1,                  0.995,                0.91218,                0.66367,                0.54475,                0.57561,                  1.071,               7.94e-05,               7.94e-05,               7.94e-05
                    585,                0.63741,                0.63694,                0.49809,                 1.2101,                0.99305,                      1,                  0.995,                0.85096,                0.99305,                      1,                  0.995,                  0.912,                0.62977,                0.54195,                0.57521,                 1.0595,               7.61e-05,               7.61e-05,               7.61e-05
                    586,                0.69479,                0.75041,                0.49098,                 1.2069,                0.99354,                      1,                  0.995,                0.85065,                0.99354,                      1,                  0.995,                0.91161,                0.59796,                0.54033,                0.55711,                 1.0529,               7.28e-05,               7.28e-05,               7.28e-05
                    587,                0.73078,                0.80629,                 0.5181,                 1.2424,                0.99354,                      1,                  0.995,                0.85065,                0.99354,                      1,                  0.995,                0.91161,                0.59796,                0.54033,                0.55711,                 1.0529,               6.95e-05,               6.95e-05,               6.95e-05
                    588,                0.62592,                0.73178,                0.47067,                 1.1865,                0.99355,                      1,                  0.995,                0.86283,                0.99355,                      1,                  0.995,                0.91157,                0.59232,                0.53942,                0.56441,                 1.0544,               6.62e-05,               6.62e-05,               6.62e-05
                    589,                0.71736,                0.75164,                 0.5145,                 1.2776,                0.99318,                      1,                  0.995,                0.86629,                0.99318,                      1,                  0.995,                0.91411,                0.57573,                0.53896,                0.56163,                 1.0492,               6.29e-05,               6.29e-05,               6.29e-05
                    590,                 0.8267,                0.87427,                0.57802,                 1.2847,                 0.9921,                      1,                  0.995,                0.86407,                 0.9921,                      1,                  0.995,                0.90342,                0.57282,                0.53762,                0.56515,                 1.0458,               5.96e-05,               5.96e-05,               5.96e-05
                    591,                0.54687,                0.50454,                0.48171,                 1.1005,                0.99323,                      1,                  0.995,                0.86231,                0.99323,                      1,                  0.995,                0.90349,                0.55925,                0.53509,                0.55477,                 1.0461,               5.63e-05,               5.63e-05,               5.63e-05
                    592,                0.55871,                 0.5138,                 0.4575,                 1.0993,                0.99469,                      1,                  0.995,                0.86216,                0.99469,                      1,                  0.995,                0.91706,                0.57314,                0.53421,                0.54341,                 1.0597,                5.3e-05,                5.3e-05,                5.3e-05
                    593,                0.53005,                0.51749,                0.44849,                 1.0748,                0.99485,                      1,                  0.995,                0.87317,                0.99485,                      1,                  0.995,                0.91437,                0.59782,                0.53486,                0.54186,                 1.0749,               4.97e-05,               4.97e-05,               4.97e-05
                    594,                0.58993,                0.50802,                0.48396,                 1.1508,                0.99538,                      1,                  0.995,                0.86336,                0.99538,                      1,                  0.995,                0.90883,                0.62238,                0.53661,                0.54184,                 1.0894,               4.64e-05,               4.64e-05,               4.64e-05
                    595,                0.50855,                0.51741,                0.44829,                 1.1027,                0.99561,                      1,                  0.995,                0.86414,                0.99561,                      1,                  0.995,                 0.9085,                0.62903,                0.53822,                0.53498,                 1.0954,               4.31e-05,               4.31e-05,               4.31e-05
