                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    463,                0.94242,                0.64577,                0.97241,                0.97756,                      1,                  0.995,                  0.796,                0.83762,                0.57567,                0.77789,              0.0004787,              0.0004787,              0.0004787
                    464,                0.92123,                0.62227,                 0.9785,                0.97756,                      1,                  0.995,                  0.796,                0.83762,                0.57567,                0.77789,              0.0004754,              0.0004754,              0.0004754
                    465,                0.79018,                0.64228,                 0.9633,                0.97713,                      1,                  0.995,                 0.8955,                0.83129,                 0.5491,                0.76371,              0.0004721,              0.0004721,              0.0004721
                    466,                 0.9067,                0.58184,                0.91357,                0.97713,                      1,                  0.995,                 0.8955,                0.83129,                 0.5491,                0.76371,              0.0004688,              0.0004688,              0.0004688
                    467,                 0.8743,                0.57072,                0.99284,                0.97713,                      1,                  0.995,                 0.8955,                0.83129,                 0.5491,                0.76371,              0.0004655,              0.0004655,              0.0004655
                    468,                0.85982,                0.61987,                0.97275,                0.97691,                      1,                  0.995,                 0.8955,                0.86591,                0.59742,                 0.7755,              0.0004622,              0.0004622,              0.0004622
                    469,                0.85748,                0.63082,                0.95978,                0.97691,                      1,                  0.995,                 0.8955,                0.86591,                0.59742,                 0.7755,              0.0004589,              0.0004589,              0.0004589
                    470,                0.83924,                 0.5666,                0.94736,                0.97691,                      1,                  0.995,                 0.8955,                0.86591,                0.59742,                 0.7755,              0.0004556,              0.0004556,              0.0004556
                    471,                0.85128,                0.61085,                 1.0184,                0.97649,                      1,                  0.995,                0.94573,                0.89553,                0.64857,                0.78927,              0.0004523,              0.0004523,              0.0004523
                    472,                0.78996,                0.57556,                0.93567,                0.97649,                      1,                  0.995,                0.94573,                0.89553,                0.64857,                0.78927,               0.000449,               0.000449,               0.000449
                    473,                 0.8491,                0.61368,                 0.9944,                0.97672,                      1,                  0.995,                0.89655,                0.93049,                0.66488,                0.79864,              0.0004457,              0.0004457,              0.0004457
                    474,                 0.9774,                 0.7337,                 1.0174,                0.97672,                      1,                  0.995,                0.89655,                0.93049,                0.66488,                0.79864,              0.0004424,              0.0004424,              0.0004424
                    475,                0.92614,                0.60162,                0.93061,                0.97672,                      1,                  0.995,                0.89655,                0.93049,                0.66488,                0.79864,              0.0004391,              0.0004391,              0.0004391
                    476,                0.82267,                0.56914,                0.96375,                0.97779,                      1,                  0.995,                0.89659,                  0.977,                0.65491,                0.80345,              0.0004358,              0.0004358,              0.0004358
                    477,                0.82258,                 0.5733,                0.97436,                0.97779,                      1,                  0.995,                0.89659,                  0.977,                0.65491,                0.80345,              0.0004325,              0.0004325,              0.0004325
                    478,                0.77708,                0.65294,                0.91614,                0.97779,                      1,                  0.995,                0.89659,                  0.977,                0.65491,                0.80345,              0.0004292,              0.0004292,              0.0004292
                    479,                0.76568,                0.50839,                0.92722,                0.97807,                      1,                  0.995,                0.84638,                 1.0434,                0.67397,                0.80826,              0.0004259,              0.0004259,              0.0004259
                    480,                0.76859,                0.60298,                 1.0021,                0.97807,                      1,                  0.995,                0.84638,                 1.0434,                0.67397,                0.80826,              0.0004226,              0.0004226,              0.0004226
                    481,                0.84426,                0.63512,                0.94233,                0.97789,                      1,                  0.995,                0.84648,                 1.0668,                0.62555,                0.80907,              0.0004193,              0.0004193,              0.0004193
                    482,                0.79522,                0.60537,                0.91057,                0.97789,                      1,                  0.995,                0.84648,                 1.0668,                0.62555,                0.80907,               0.000416,               0.000416,               0.000416
                    483,                0.89706,                0.67461,                0.97624,                0.97789,                      1,                  0.995,                0.84648,                 1.0668,                0.62555,                0.80907,              0.0004127,              0.0004127,              0.0004127
                    484,                0.83912,                0.63081,                0.99588,                0.97824,                      1,                  0.995,                0.84656,                 1.0697,                0.61528,                0.80021,              0.0004094,              0.0004094,              0.0004094
                    485,                0.89174,                 0.6105,                0.91717,                0.97824,                      1,                  0.995,                0.84656,                 1.0697,                0.61528,                0.80021,              0.0004061,              0.0004061,              0.0004061
                    486,                0.92227,                0.59565,                0.96146,                0.97824,                      1,                  0.995,                0.84656,                 1.0697,                0.61528,                0.80021,              0.0004028,              0.0004028,              0.0004028
                    487,                0.87867,                0.58454,                0.89119,                0.97884,                      1,                  0.995,                  0.796,                 1.0834,                0.65456,                0.80974,              0.0003995,              0.0003995,              0.0003995
                    488,                0.89629,                0.63435,                0.99328,                0.97884,                      1,                  0.995,                  0.796,                 1.0834,                0.65456,                0.80974,              0.0003962,              0.0003962,              0.0003962
                    489,                0.90613,                0.66279,                0.92935,                0.97901,                      1,                  0.995,                  0.796,                 1.0907,                0.65629,                0.82676,              0.0003929,              0.0003929,              0.0003929
                    490,                0.84887,                0.58625,                0.91933,                0.97901,                      1,                  0.995,                  0.796,                 1.0907,                0.65629,                0.82676,              0.0003896,              0.0003896,              0.0003896
                    491,                0.87809,                0.62865,                0.93019,                0.97901,                      1,                  0.995,                  0.796,                 1.0907,                0.65629,                0.82676,              0.0003863,              0.0003863,              0.0003863
                    492,                0.85596,                0.57139,                0.92493,                0.97914,                      1,                  0.995,                  0.796,                 1.0659,                0.66166,                0.82707,               0.000383,               0.000383,               0.000383
                    493,                0.94079,                0.61255,                0.96674,                0.97914,                      1,                  0.995,                  0.796,                 1.0659,                0.66166,                0.82707,              0.0003797,              0.0003797,              0.0003797
                    494,                0.90902,                0.57067,                0.98476,                0.97914,                      1,                  0.995,                  0.796,                 1.0659,                0.66166,                0.82707,              0.0003764,              0.0003764,              0.0003764
                    495,                0.84914,                 0.5923,                0.92735,                0.97942,                      1,                  0.995,                  0.796,                 1.0467,                0.62748,                0.82561,              0.0003731,              0.0003731,              0.0003731
                    496,                0.85213,                0.55594,                0.94458,                0.97942,                      1,                  0.995,                  0.796,                 1.0467,                0.62748,                0.82561,              0.0003698,              0.0003698,              0.0003698
                    497,                0.82272,                0.53788,                0.93977,                 0.9793,                      1,                  0.995,                0.84638,                 0.9785,                0.60336,                0.80291,              0.0003665,              0.0003665,              0.0003665
                    498,                0.75258,                0.63747,                0.95986,                 0.9793,                      1,                  0.995,                0.84638,                 0.9785,                0.60336,                0.80291,              0.0003632,              0.0003632,              0.0003632
                    499,                0.84412,                0.58903,                0.95404,                 0.9793,                      1,                  0.995,                0.84638,                 0.9785,                0.60336,                0.80291,              0.0003599,              0.0003599,              0.0003599
                    500,                0.88467,                0.60525,                 1.0051,                0.97943,                      1,                  0.995,                0.84648,                0.92108,                0.59774,                0.78574,              0.0003566,              0.0003566,              0.0003566
                    501,                0.80124,                0.53998,                0.96715,                0.97943,                      1,                  0.995,                0.84648,                0.92108,                0.59774,                0.78574,              0.0003533,              0.0003533,              0.0003533
                    502,                0.77765,                0.56771,                0.91688,                0.97943,                      1,                  0.995,                0.84648,                0.92108,                0.59774,                0.78574,                0.00035,                0.00035,                0.00035
                    503,                0.76387,                 0.5349,                0.92419,                0.97966,                      1,                  0.995,                0.84671,                0.85517,                0.60206,                0.77065,              0.0003467,              0.0003467,              0.0003467
                    504,                 1.0135,                0.67963,                0.99099,                0.97966,                      1,                  0.995,                0.84671,                0.85517,                0.60206,                0.77065,              0.0003434,              0.0003434,              0.0003434
                    505,                0.78945,                0.54162,                0.95481,                0.97965,                      1,                  0.995,                0.84678,                0.78743,                0.59791,                0.75267,              0.0003401,              0.0003401,              0.0003401
                    506,                0.82453,                0.57222,                0.92693,                0.97965,                      1,                  0.995,                0.84678,                0.78743,                0.59791,                0.75267,              0.0003368,              0.0003368,              0.0003368
                    507,                0.79714,                0.60041,                0.97406,                0.97965,                      1,                  0.995,                0.84678,                0.78743,                0.59791,                0.75267,              0.0003335,              0.0003335,              0.0003335
                    508,                0.81005,                0.57575,                0.98684,                   0.98,                      1,                  0.995,                  0.796,                0.76071,                0.59552,                0.74115,              0.0003302,              0.0003302,              0.0003302
                    509,                0.82512,                0.61027,                0.97359,                   0.98,                      1,                  0.995,                  0.796,                0.76071,                0.59552,                0.74115,              0.0003269,              0.0003269,              0.0003269
                    510,                0.74679,                0.55471,                0.86691,                   0.98,                      1,                  0.995,                  0.796,                0.76071,                0.59552,                0.74115,              0.0003236,              0.0003236,              0.0003236
                    511,                0.84804,                0.58918,                0.93569,                0.97961,                      1,                  0.995,                  0.796,                0.72887,                0.56725,                 0.7304,              0.0003203,              0.0003203,              0.0003203
                    512,                0.89819,                0.62604,                 1.0186,                0.97961,                      1,                  0.995,                  0.796,                0.72887,                0.56725,                 0.7304,               0.000317,               0.000317,               0.000317
                    513,                0.78509,                0.58095,                0.95195,                0.97974,                      1,                  0.995,                  0.796,                0.71771,                0.57127,                0.72742,              0.0003137,              0.0003137,              0.0003137
                    514,                0.99111,                0.74375,                0.99048,                0.97974,                      1,                  0.995,                  0.796,                0.71771,                0.57127,                0.72742,              0.0003104,              0.0003104,              0.0003104
                    515,                0.91419,                 0.6301,                 1.0691,                0.97974,                      1,                  0.995,                  0.796,                0.71771,                0.57127,                0.72742,              0.0003071,              0.0003071,              0.0003071
                    516,                0.85604,                0.60923,                0.99884,                0.97986,                      1,                  0.995,                  0.796,                0.71181,                0.56062,                0.72252,              0.0003038,              0.0003038,              0.0003038
                    517,                0.83288,                0.57507,                0.97304,                0.97986,                      1,                  0.995,                  0.796,                0.71181,                0.56062,                0.72252,              0.0003005,              0.0003005,              0.0003005
                    518,                0.84255,                0.60475,                0.96647,                0.97986,                      1,                  0.995,                  0.796,                0.71181,                0.56062,                0.72252,              0.0002972,              0.0002972,              0.0002972
                    519,                0.76379,                0.58616,                0.97158,                0.98029,                      1,                  0.995,                  0.796,                0.70915,                0.53941,                0.72203,              0.0002939,              0.0002939,              0.0002939
                    520,                0.84364,                0.56017,                0.95908,                0.98029,                      1,                  0.995,                  0.796,                0.70915,                0.53941,                0.72203,              0.0002906,              0.0002906,              0.0002906
                    521,                0.73906,                 0.5317,                0.89878,                0.98015,                      1,                  0.995,                0.82245,                0.70653,                0.55054,                 0.7158,              0.0002873,              0.0002873,              0.0002873
                    522,                0.88501,                0.64525,                0.93097,                0.98015,                      1,                  0.995,                0.82245,                0.70653,                0.55054,                 0.7158,               0.000284,               0.000284,               0.000284
                    523,                0.80231,                0.59792,                0.92021,                0.98015,                      1,                  0.995,                0.82245,                0.70653,                0.55054,                 0.7158,              0.0002807,              0.0002807,              0.0002807
                    524,                0.94165,                0.68403,                  1.006,                0.98042,                      1,                  0.995,                  0.796,                0.72606,                0.55838,                0.71475,              0.0002774,              0.0002774,              0.0002774
                    525,                0.78372,                0.68236,                0.94392,                0.98042,                      1,                  0.995,                  0.796,                0.72606,                0.55838,                0.71475,              0.0002741,              0.0002741,              0.0002741
                    526,                 0.8074,                0.60772,                0.93775,                0.98042,                      1,                  0.995,                  0.796,                0.72606,                0.55838,                0.71475,              0.0002708,              0.0002708,              0.0002708
                    527,                 0.7332,                0.56985,                0.90011,                0.98015,                      1,                  0.995,                  0.796,                0.74346,                 0.5643,                0.71386,              0.0002675,              0.0002675,              0.0002675
                    528,                0.82123,                0.52182,                0.91239,                0.98015,                      1,                  0.995,                  0.796,                0.74346,                 0.5643,                0.71386,              0.0002642,              0.0002642,              0.0002642
                    529,                0.81868,                0.55434,                  0.976,                0.97988,                      1,                  0.995,                  0.796,                0.77094,                0.57128,                0.71466,              0.0002609,              0.0002609,              0.0002609
                    530,                0.91103,                0.62907,                0.96209,                0.97988,                      1,                  0.995,                  0.796,                0.77094,                0.57128,                0.71466,              0.0002576,              0.0002576,              0.0002576
                    531,                0.75259,                 0.5572,                0.94556,                0.97988,                      1,                  0.995,                  0.796,                0.77094,                0.57128,                0.71466,              0.0002543,              0.0002543,              0.0002543
                    532,                0.82625,                0.59966,                0.99759,                0.97964,                      1,                  0.995,                  0.796,                0.79894,                0.61658,                0.71433,               0.000251,               0.000251,               0.000251
                    533,                0.89328,                0.64751,                0.99146,                0.97964,                      1,                  0.995,                  0.796,                0.79894,                0.61658,                0.71433,              0.0002477,              0.0002477,              0.0002477
                    534,                 0.8164,                0.50353,                  0.942,                0.97964,                      1,                  0.995,                  0.796,                0.79894,                0.61658,                0.71433,              0.0002444,              0.0002444,              0.0002444
                    535,                0.82613,                0.50626,                 0.9817,                0.97963,                      1,                  0.995,                  0.796,                0.85705,                0.62574,                0.72138,              0.0002411,              0.0002411,              0.0002411
                    536,                0.98433,                0.72293,                 1.0138,                0.97963,                      1,                  0.995,                  0.796,                0.85705,                0.62574,                0.72138,              0.0002378,              0.0002378,              0.0002378
                    537,                 0.7481,                0.53188,                 0.9453,                0.97937,                      1,                  0.995,                  0.796,                0.87098,                0.61683,                0.72204,              0.0002345,              0.0002345,              0.0002345
                    538,                0.72774,                0.53492,                0.92671,                0.97937,                      1,                  0.995,                  0.796,                0.87098,                0.61683,                0.72204,              0.0002312,              0.0002312,              0.0002312
                    539,                0.79344,                0.54647,                0.89088,                0.97937,                      1,                  0.995,                  0.796,                0.87098,                0.61683,                0.72204,              0.0002279,              0.0002279,              0.0002279
                    540,                 0.9174,                0.62433,                0.99526,                0.97913,                      1,                  0.995,                  0.796,                0.88802,                   0.65,                0.72338,              0.0002246,              0.0002246,              0.0002246
                    541,                0.80969,                0.55623,                0.94013,                0.97913,                      1,                  0.995,                  0.796,                0.88802,                   0.65,                0.72338,              0.0002213,              0.0002213,              0.0002213
                    542,                0.74178,                0.50618,                0.90514,                0.97913,                      1,                  0.995,                  0.796,                0.88802,                   0.65,                0.72338,               0.000218,               0.000218,               0.000218
                    543,                0.80078,                0.55369,                0.94841,                0.97886,                      1,                  0.995,                0.84833,                 0.9056,                0.63956,                0.73282,              0.0002147,              0.0002147,              0.0002147
                    544,                0.77171,                0.54843,                0.92933,                0.97886,                      1,                  0.995,                0.84833,                 0.9056,                0.63956,                0.73282,              0.0002114,              0.0002114,              0.0002114
                    545,                0.76776,                0.55699,                 0.9571,                0.97886,                      1,                  0.995,                0.84833,                 0.9083,                0.61089,                0.73614,              0.0002081,              0.0002081,              0.0002081
                    546,                 0.6824,                0.50296,                0.88531,                0.97886,                      1,                  0.995,                0.84833,                 0.9083,                0.61089,                0.73614,              0.0002048,              0.0002048,              0.0002048
                    547,                0.79019,                0.62827,                0.97921,                0.97886,                      1,                  0.995,                0.84833,                 0.9083,                0.61089,                0.73614,              0.0002015,              0.0002015,              0.0002015
                    548,                 0.8097,                0.54568,                0.93219,                0.97869,                      1,                  0.995,                0.84805,                0.89302,                0.58823,                0.73554,              0.0001982,              0.0001982,              0.0001982
                    549,                0.70894,                0.52189,                 0.9253,                0.97869,                      1,                  0.995,                0.84805,                0.89302,                0.58823,                0.73554,              0.0001949,              0.0001949,              0.0001949
                    550,                0.73459,                0.48745,                0.88919,                0.97869,                      1,                  0.995,                0.84805,                0.89302,                0.58823,                0.73554,              0.0001916,              0.0001916,              0.0001916
                    551,                 0.7617,                0.57327,                0.88838,                0.97865,                      1,                  0.995,                0.84805,                0.84827,                0.55923,                0.72786,              0.0001883,              0.0001883,              0.0001883
                    552,                0.81614,                0.56607,                0.95425,                0.97865,                      1,                  0.995,                0.84805,                0.84827,                0.55923,                0.72786,               0.000185,               0.000185,               0.000185
                    553,                0.80039,                0.57112,                 0.9547,                0.97832,                      1,                  0.995,                0.84833,                0.81377,                0.53873,                0.71576,              0.0001817,              0.0001817,              0.0001817
                    554,                0.73658,                0.53093,                0.93739,                0.97832,                      1,                  0.995,                0.84833,                0.81377,                0.53873,                0.71576,              0.0001784,              0.0001784,              0.0001784
                    555,                0.84185,                0.52374,                0.94667,                0.97832,                      1,                  0.995,                0.84833,                0.81377,                0.53873,                0.71576,              0.0001751,              0.0001751,              0.0001751
                    556,                0.76259,                 0.5953,                0.95688,                0.97812,                      1,                  0.995,                0.90229,                0.78461,                0.54701,                0.71445,              0.0001718,              0.0001718,              0.0001718
                    557,                0.74252,                0.50014,                0.95837,                0.97812,                      1,                  0.995,                0.90229,                0.78461,                0.54701,                0.71445,              0.0001685,              0.0001685,              0.0001685
                    558,                0.70236,                0.54057,                 0.9129,                0.97812,                      1,                  0.995,                0.90229,                0.78461,                0.54701,                0.71445,              0.0001652,              0.0001652,              0.0001652
                    559,                0.83805,                 0.5771,                0.97196,                0.97773,                      1,                  0.995,                0.90138,                0.74135,                0.54709,                0.70987,              0.0001619,              0.0001619,              0.0001619
                    560,                0.81424,                0.55136,                 0.9343,                0.97773,                      1,                  0.995,                0.90138,                0.74135,                0.54709,                0.70987,              0.0001586,              0.0001586,              0.0001586
                    561,                0.77516,                0.52039,                0.91262,                0.97739,                      1,                  0.995,                0.94819,                0.70213,                 0.5475,                0.70041,              0.0001553,              0.0001553,              0.0001553
                    562,                0.83407,                0.59602,                0.94514,                0.97739,                      1,                  0.995,                0.94819,                0.70213,                 0.5475,                0.70041,               0.000152,               0.000152,               0.000152
                    563,                0.85956,                0.56086,                0.94075,                0.97739,                      1,                  0.995,                0.94819,                0.70213,                 0.5475,                0.70041,              0.0001487,              0.0001487,              0.0001487
                    564,                0.79045,                0.59997,                0.89801,                0.97774,                      1,                  0.995,                0.94783,                0.69514,                0.54957,                0.69796,              0.0001454,              0.0001454,              0.0001454
                    565,                0.74643,                0.55575,                0.95685,                0.97774,                      1,                  0.995,                0.94783,                0.69514,                0.54957,                0.69796,              0.0001421,              0.0001421,              0.0001421
                    566,                0.79149,                0.58839,                0.94285,                0.97774,                      1,                  0.995,                0.94783,                0.69514,                0.54957,                0.69796,              0.0001388,              0.0001388,              0.0001388
                    567,                0.84796,                0.58932,                0.90428,                0.97808,                      1,                  0.995,                0.94783,                0.70167,                0.55936,                0.70159,              0.0001355,              0.0001355,              0.0001355
                    568,                 0.7902,                0.55177,                0.92141,                0.97808,                      1,                  0.995,                0.94783,                0.70167,                0.55936,                0.70159,              0.0001322,              0.0001322,              0.0001322
                    569,                0.84788,                0.64685,                0.98778,                0.97785,                      1,                  0.995,                0.94783,                0.70191,                0.54994,                0.69769,              0.0001289,              0.0001289,              0.0001289
                    570,                0.70405,                0.52957,                0.93527,                0.97785,                      1,                  0.995,                0.94783,                0.70191,                0.54994,                0.69769,              0.0001256,              0.0001256,              0.0001256
                    571,                0.76044,                0.48847,                0.92002,                0.97785,                      1,                  0.995,                0.94783,                0.70191,                0.54994,                0.69769,              0.0001223,              0.0001223,              0.0001223
                    572,                0.81123,                0.53957,                0.93931,                0.97812,                      1,                  0.995,                0.94819,                0.70538,                0.54744,                0.69852,               0.000119,               0.000119,               0.000119
                    573,                0.76906,                0.65474,                 1.0047,                0.97812,                      1,                  0.995,                0.94819,                0.70538,                0.54744,                0.69852,              0.0001157,              0.0001157,              0.0001157
                    574,                0.60727,                0.52895,                 0.9213,                0.97812,                      1,                  0.995,                0.94819,                0.70538,                0.54744,                0.69852,              0.0001124,              0.0001124,              0.0001124
                    575,                0.81753,                0.63368,                0.92156,                 0.9783,                      1,                  0.995,                0.94864,                0.71717,                0.54501,                 0.6986,              0.0001091,              0.0001091,              0.0001091
                    576,                 0.6955,                0.52355,                 0.9686,                 0.9783,                      1,                  0.995,                0.94864,                0.71717,                0.54501,                 0.6986,              0.0001058,              0.0001058,              0.0001058
                    577,                0.63772,                0.51562,                0.88777,                0.97855,                      1,                  0.995,                 0.9035,                0.72408,                 0.5401,                0.69991,              0.0001025,              0.0001025,              0.0001025
                    578,                0.69296,                0.50993,                0.90353,                0.97855,                      1,                  0.995,                 0.9035,                0.72408,                 0.5401,                0.69991,               9.92e-05,               9.92e-05,               9.92e-05
                    579,                0.76379,                0.51409,                 0.9293,                0.97855,                      1,                  0.995,                 0.9035,                0.72408,                 0.5401,                0.69991,               9.59e-05,               9.59e-05,               9.59e-05
                    580,                 0.6734,                0.47425,                0.90398,                0.97847,                      1,                  0.995,                 0.9035,                0.73247,                0.54904,                0.69994,               9.26e-05,               9.26e-05,               9.26e-05
                    581,                0.71759,                 0.4959,                0.88672,                0.97847,                      1,                  0.995,                 0.9035,                0.73247,                0.54904,                0.69994,               8.93e-05,               8.93e-05,               8.93e-05
                    582,                0.83853,                0.55907,                0.96893,                0.97847,                      1,                  0.995,                 0.9035,                0.73247,                0.54904,                0.69994,                8.6e-05,                8.6e-05,                8.6e-05
                    583,                0.81699,                0.65882,                0.92582,                0.97836,                      1,                  0.995,                0.90229,                0.73283,                0.54059,                 0.6956,               8.27e-05,               8.27e-05,               8.27e-05
                    584,                0.79232,                0.62382,                0.95817,                0.97836,                      1,                  0.995,                0.90229,                0.73283,                0.54059,                 0.6956,               7.94e-05,               7.94e-05,               7.94e-05
                    585,                0.71299,                0.50543,                0.87011,                0.97861,                      1,                  0.995,                0.84833,                 0.7348,                0.54737,                 0.6931,               7.61e-05,               7.61e-05,               7.61e-05
                    586,                0.70473,                0.48268,                0.93866,                0.97861,                      1,                  0.995,                0.84833,                 0.7348,                0.54737,                 0.6931,               7.28e-05,               7.28e-05,               7.28e-05
                    587,                0.77804,                0.55752,                0.92675,                0.97861,                      1,                  0.995,                0.84833,                 0.7348,                0.54737,                 0.6931,               6.95e-05,               6.95e-05,               6.95e-05
                    588,                0.71602,                0.55881,                0.93023,                0.97921,                      1,                  0.995,                0.84833,                0.74008,                0.54372,                0.69586,               6.62e-05,               6.62e-05,               6.62e-05
                    589,                0.69238,                0.50326,                0.92144,                0.97921,                      1,                  0.995,                0.84833,                0.74008,                0.54372,                0.69586,               6.29e-05,               6.29e-05,               6.29e-05
                    590,                0.73191,                0.53948,                0.91069,                0.97921,                      1,                  0.995,                0.84833,                0.74008,                0.54372,                0.69586,               5.96e-05,               5.96e-05,               5.96e-05
                    591,                0.69681,                 0.4818,                 0.9172,                0.97917,                      1,                  0.995,                0.84782,                0.73938,                0.54757,                0.69417,               5.63e-05,               5.63e-05,               5.63e-05
                    592,                0.68835,                0.49629,                0.92691,                0.97917,                      1,                  0.995,                0.84782,                0.73938,                0.54757,                0.69417,                5.3e-05,                5.3e-05,                5.3e-05
                    593,                0.66656,                0.46696,                0.93258,                0.97875,                      1,                  0.995,                  0.898,                0.74645,                0.56187,                0.69915,               4.97e-05,               4.97e-05,               4.97e-05
                    594,                0.60042,                0.45181,                 0.8383,                0.97875,                      1,                  0.995,                  0.898,                0.74645,                0.56187,                0.69915,               4.64e-05,               4.64e-05,               4.64e-05
                    595,                0.65807,                0.44716,                 0.9078,                0.97875,                      1,                  0.995,                  0.898,                0.74645,                0.56187,                0.69915,               4.31e-05,               4.31e-05,               4.31e-05
                    596,                0.65062,                0.47918,                0.91425,                0.97833,                      1,                  0.995,                0.89819,                0.74942,                0.56959,                0.70497,               3.98e-05,               3.98e-05,               3.98e-05
