                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    473,                0.34174,                0.54516,                0.27487,                0.91533,                 0.9943,                      1,                  0.995,                0.92706,                 0.9943,                      1,                  0.995,                0.95323,                0.55431,                0.61024,                0.33647,                 1.0246,             0.00037149,             0.00037149,             0.00037149
                    474,                0.32688,                0.51411,                0.26009,                0.89289,                0.99431,                      1,                  0.995,                0.93767,                0.99431,                      1,                  0.995,                0.96011,                0.55877,                0.63088,                0.34268,                 1.0271,             0.00036874,             0.00036874,             0.00036874
                    475,                0.33813,                0.55014,                0.25746,                0.91219,                0.99454,                      1,                  0.995,                0.92828,                0.99454,                      1,                  0.995,                0.95758,                 0.5649,                0.63132,                0.32959,                 1.0283,             0.00036599,             0.00036599,             0.00036599
                    476,                0.34376,                0.48537,                0.26319,                0.91762,                0.99446,                      1,                  0.995,                0.93221,                0.99446,                      1,                  0.995,                0.95833,                0.55404,                0.60222,                0.32558,                 1.0391,             0.00036324,             0.00036324,             0.00036324
                    477,                0.34436,                0.48959,                 0.2628,                 0.9264,                0.99433,                      1,                  0.995,                0.92692,                0.99433,                      1,                  0.995,                0.96079,                0.56036,                0.54803,                0.33072,                 1.0701,             0.00036049,             0.00036049,             0.00036049
                    478,                0.35998,                0.52676,                0.27123,                0.91485,                0.99425,                      1,                  0.995,                0.92649,                0.99425,                      1,                  0.995,                0.94566,                0.57179,                0.54486,                0.34886,                 1.0772,             0.00035774,             0.00035774,             0.00035774
                    479,                0.36466,                0.51374,                 0.2699,                0.91305,                0.99295,                      1,                  0.995,                0.93262,                0.99295,                      1,                  0.995,                0.94997,                0.55862,                0.62586,                0.35671,                  1.061,             0.00035499,             0.00035499,             0.00035499
                    480,                0.36717,                0.53677,                0.27872,                0.93456,                0.99277,                      1,                  0.995,                0.92651,                0.99277,                      1,                  0.995,                0.95378,                0.56187,                0.66658,                0.35079,                 1.0418,             0.00035224,             0.00035224,             0.00035224
                    481,                0.35619,                0.50626,                0.28119,                0.90442,                0.99293,                      1,                  0.995,                0.93904,                0.99293,                      1,                  0.995,                0.95086,                0.58305,                0.69532,                0.37096,                  1.008,             0.00034949,             0.00034949,             0.00034949
                    482,                0.35097,                0.52488,                 0.2735,                0.90584,                 0.9929,                      1,                  0.995,                0.94647,                 0.9929,                      1,                  0.995,                0.95318,                 0.5711,                0.70033,                0.37122,                0.99185,             0.00034674,             0.00034674,             0.00034674
                    483,                0.34745,                 0.5015,                0.26789,                0.90657,                 0.9933,                      1,                  0.995,                0.94544,                 0.9933,                      1,                  0.995,                0.95442,                 0.5658,                0.64325,                0.35584,                0.98503,             0.00034399,             0.00034399,             0.00034399
                    484,                0.33145,                0.53974,                0.26018,                0.90982,                0.99359,                      1,                  0.995,                0.93081,                0.99359,                      1,                  0.995,                0.95502,                0.56006,                 0.6289,                 0.3514,                 0.9861,             0.00034123,             0.00034123,             0.00034123
                    485,                0.34168,                0.44887,                0.26581,                0.88961,                 0.9937,                      1,                  0.995,                0.92222,                 0.9937,                      1,                  0.995,                 0.9582,                0.55127,                0.66997,                  0.338,                   1.01,             0.00033848,             0.00033848,             0.00033848
                    486,                0.33276,                0.46516,                0.26002,                0.90921,                0.99356,                      1,                  0.995,                 0.9331,                0.99356,                      1,                  0.995,                0.95706,                0.54279,                0.70073,                0.34116,                 1.0316,             0.00033573,             0.00033573,             0.00033573
                    487,                0.32047,                0.52248,                0.26492,                0.91721,                0.99343,                      1,                  0.995,                0.91232,                0.99343,                      1,                  0.995,                0.96161,                0.55226,                0.68339,                0.33898,                 1.0838,             0.00033298,             0.00033298,             0.00033298
                    488,                0.36268,                0.47051,                0.26692,                0.91607,                0.99349,                      1,                  0.995,                0.92129,                0.99349,                      1,                  0.995,                0.95753,                0.54423,                0.62947,                0.33947,                 1.0827,             0.00033023,             0.00033023,             0.00033023
                    489,                0.33886,                0.49387,                0.25835,                0.90829,                 0.9936,                      1,                  0.995,                0.91553,                 0.9936,                      1,                  0.995,                0.95345,                0.53779,                0.57193,                0.33943,                 1.0676,             0.00032748,             0.00032748,             0.00032748
                    490,                0.34012,                 0.4998,                0.26165,                0.90589,                0.99351,                      1,                  0.995,                0.90964,                0.99351,                      1,                  0.995,                 0.9564,                0.53868,                0.57687,                0.34561,                 1.0582,             0.00032473,             0.00032473,             0.00032473
                    491,                0.31705,                0.48806,                0.24987,                0.91181,                0.99337,                      1,                  0.995,                0.92018,                0.99337,                      1,                  0.995,                0.95373,                0.53132,                0.65119,                0.34982,                  1.046,             0.00032198,             0.00032198,             0.00032198
                    492,                0.33449,                0.52694,                0.27337,                0.91201,                0.99329,                      1,                  0.995,                0.92582,                0.99329,                      1,                  0.995,                0.95216,                0.53472,                0.70442,                0.35537,                 1.0489,             0.00031923,             0.00031923,             0.00031923
                    493,                0.32993,                0.51962,                0.26326,                0.89829,                 0.9933,                      1,                  0.995,                0.92287,                 0.9933,                      1,                  0.995,                 0.9472,                0.53823,                0.70613,                0.36711,                 1.0535,             0.00031648,             0.00031648,             0.00031648
                    494,                0.30646,                0.45622,                0.23899,                0.91083,                0.99354,                      1,                  0.995,                0.91674,                0.99354,                      1,                  0.995,                0.95218,                  0.541,                0.65531,                0.36719,                 1.0486,             0.00031373,             0.00031373,             0.00031373
                    495,                0.35083,                0.57878,                0.26918,                0.92469,                0.99373,                      1,                  0.995,                 0.9188,                0.99373,                      1,                  0.995,                0.94765,                0.54097,                0.57972,                 0.3675,                 1.0504,             0.00031098,             0.00031098,             0.00031098
                    496,                0.33663,                0.51696,                 0.2572,                0.90597,                0.99386,                      1,                  0.995,                0.91937,                0.99386,                      1,                  0.995,                0.94809,                  0.542,                0.57013,                0.36328,                 1.0448,             0.00030823,             0.00030823,             0.00030823
                    497,                0.31043,                0.49918,                 0.2485,                0.90865,                0.99394,                      1,                  0.995,                0.91507,                0.99394,                      1,                  0.995,                0.94409,                0.55702,                0.60289,                0.35072,                 1.0496,             0.00030548,             0.00030548,             0.00030548
                    498,                0.33578,                0.50896,                0.25419,                0.91723,                0.99384,                      1,                  0.995,                0.92006,                0.99384,                      1,                  0.995,                0.95078,                0.56986,                0.62101,                 0.3491,                 1.0595,             0.00030273,             0.00030273,             0.00030273
                    499,                0.33246,                0.48443,                0.26925,                0.90791,                0.99373,                      1,                  0.995,                0.91942,                0.99373,                      1,                  0.995,                0.94167,                0.59772,                0.64054,                0.35132,                 1.0857,             0.00029998,             0.00029998,             0.00029998
                    500,                0.34547,                0.57486,                0.26441,                0.92537,                0.99367,                      1,                  0.995,                0.92044,                0.99367,                      1,                  0.995,                0.94554,                0.59616,                0.64762,                0.34807,                 1.0858,             0.00029723,             0.00029723,             0.00029723
                    501,                0.32001,                0.49955,                0.26065,                0.91498,                0.99348,                      1,                  0.995,                0.92314,                0.99348,                      1,                  0.995,                0.95285,                0.57753,                0.67705,                 0.3461,                 1.0826,             0.00029448,             0.00029448,             0.00029448
                    502,                 0.3153,                0.47575,                0.25248,                0.90677,                0.99338,                      1,                  0.995,                 0.9274,                0.99338,                      1,                  0.995,                0.95247,                0.57604,                0.68689,                0.36127,                 1.0909,             0.00029172,             0.00029172,             0.00029172
                    503,                0.32212,                0.47987,                0.25796,                0.90765,                0.99327,                      1,                  0.995,                0.92036,                0.99327,                      1,                  0.995,                0.95753,                 0.6082,                0.72349,                0.38286,                 1.1303,             0.00028897,             0.00028897,             0.00028897
                    504,                0.32388,                0.50174,                0.24926,                0.90349,                0.99346,                      1,                  0.995,                0.92149,                0.99346,                      1,                  0.995,                0.95967,                0.62888,                0.74619,                 0.3859,                  1.142,             0.00028622,             0.00028622,             0.00028622
                    505,                0.30647,                0.46614,                0.23548,                0.89616,                0.99379,                      1,                  0.995,                0.92124,                0.99379,                      1,                  0.995,                0.95348,                 0.6629,                0.78415,                0.38191,                 1.1723,             0.00028347,             0.00028347,             0.00028347
                    506,                0.32622,                0.53935,                0.26357,                0.92146,                0.99401,                      1,                  0.995,                0.92595,                0.99401,                      1,                  0.995,                0.95094,                0.66835,                 0.7887,                 0.3636,                 1.1616,             0.00028072,             0.00028072,             0.00028072
                    507,                0.32947,                0.48113,                0.24814,                0.90159,                0.99388,                      1,                  0.995,                0.92134,                0.99388,                      1,                  0.995,                0.95223,                0.63654,                0.77887,                0.35086,                 1.1468,             0.00027797,             0.00027797,             0.00027797
                    508,                0.33181,                 0.5452,                0.25239,                0.91187,                0.99383,                      1,                  0.995,                0.91396,                0.99383,                      1,                  0.995,                0.95448,                0.60267,                0.77395,                0.35197,                 1.1282,             0.00027522,             0.00027522,             0.00027522
                    509,                0.32074,                0.49193,                0.25494,                0.89956,                0.99361,                      1,                  0.995,                0.91738,                0.99361,                      1,                  0.995,                0.94866,                0.56781,                0.74943,                0.34644,                 1.1015,             0.00027247,             0.00027247,             0.00027247
                    510,                0.30801,                0.45995,                0.25104,                 0.9269,                0.99331,                      1,                  0.995,                0.91847,                0.99331,                      1,                  0.995,                0.95425,                0.56659,                0.73245,                  0.345,                 1.0932,             0.00026972,             0.00026972,             0.00026972
                    511,                0.30731,                0.48691,                0.24589,                0.90927,                0.99186,                      1,                  0.995,                0.91853,                0.99186,                      1,                  0.995,                0.94865,                0.60172,                0.79079,                0.34784,                 1.1369,             0.00026697,             0.00026697,             0.00026697
                    512,                0.29969,                0.46296,                 0.2436,                0.90383,                0.99103,                      1,                  0.995,                0.90959,                0.99103,                      1,                  0.995,                0.95317,                0.63191,                0.80751,                0.35031,                 1.1759,             0.00026422,             0.00026422,             0.00026422
                    513,                0.33939,                0.48339,                0.25429,                0.91247,                0.98993,                      1,                  0.995,                0.90047,                0.98993,                      1,                  0.995,                0.95129,                0.66565,                0.80248,                0.36839,                 1.2433,             0.00026147,             0.00026147,             0.00026147
                    514,                0.31588,                0.46268,                 0.2523,                0.91556,                0.98952,                      1,                  0.995,                0.90701,                0.98952,                      1,                  0.995,                0.95098,                0.66755,                0.76605,                 0.3765,                 1.2589,             0.00025872,             0.00025872,             0.00025872
                    515,                0.32507,                0.51287,                 0.2642,                  0.919,                0.98883,                      1,                  0.995,                0.91144,                0.98883,                      1,                  0.995,                0.95128,                0.67368,                0.71055,                0.39885,                 1.2789,             0.00025597,             0.00025597,             0.00025597
                    516,                0.33022,                0.54259,                0.26662,                0.89943,                0.98873,                      1,                  0.995,                0.90094,                0.98873,                      1,                  0.995,                0.95009,                0.67437,                0.71325,                0.40084,                 1.2799,             0.00025322,             0.00025322,             0.00025322
                    517,                0.30352,                0.45438,                0.24108,                0.90209,                0.98827,                      1,                  0.995,                0.89654,                0.98827,                      1,                  0.995,                 0.9483,                0.67468,                0.75575,                0.39794,                 1.2646,             0.00025047,             0.00025047,             0.00025047
                    518,                0.30202,                0.51515,                0.24476,                0.90328,                0.98869,                      1,                  0.995,                0.90457,                0.98869,                      1,                  0.995,                0.94795,                0.66274,                0.79316,                0.38433,                 1.2418,             0.00024772,             0.00024772,             0.00024772
                    519,                0.32539,                0.50399,                0.24966,                0.91538,                0.98928,                      1,                  0.995,                0.90587,                0.98928,                      1,                  0.995,                0.94657,                0.64589,                0.83291,                0.37664,                 1.2136,             0.00024497,             0.00024497,             0.00024497
                    520,                 0.3295,                0.51187,                 0.2498,                0.91103,                0.98982,                      1,                  0.995,                0.90495,                0.98982,                      1,                  0.995,                0.94647,                  0.629,                0.82163,                0.36983,                 1.1909,             0.00024222,             0.00024222,             0.00024222
                    521,                0.31901,                 0.4987,                0.24943,                0.91427,                 0.9908,                      1,                  0.995,                0.91413,                 0.9908,                      1,                  0.995,                0.94472,                0.60264,                0.80907,                0.35711,                 1.1367,             0.00023946,             0.00023946,             0.00023946
                    522,                0.30393,                0.49637,                0.24441,                0.89702,                0.99134,                      1,                  0.995,                0.91453,                0.99134,                      1,                  0.995,                0.94513,                0.60328,                 0.8104,                0.36176,                 1.1342,             0.00023671,             0.00023671,             0.00023671
                    523,                0.31093,                0.48772,                0.25061,                0.89853,                0.99249,                      1,                  0.995,                0.91389,                0.99249,                      1,                  0.995,                0.95372,                0.64112,                0.80768,                0.35744,                 1.1462,             0.00023396,             0.00023396,             0.00023396
                    524,                0.31563,                  0.496,                0.25108,                 0.8972,                0.99295,                      1,                  0.995,                0.90793,                0.99295,                      1,                  0.995,                0.95422,                0.64616,                0.79711,                0.36047,                 1.1513,             0.00023121,             0.00023121,             0.00023121
                    525,                0.32132,                 0.4758,                0.24201,                0.90347,                0.99308,                      1,                  0.995,                0.90641,                0.99308,                      1,                  0.995,                0.96164,                0.64925,                0.76279,                0.36939,                 1.1829,             0.00022846,             0.00022846,             0.00022846
                    526,                0.29516,                0.45819,                0.22735,                0.91498,                 0.9932,                      1,                  0.995,                0.90243,                 0.9932,                      1,                  0.995,                0.96334,                0.64301,                0.74327,                0.36612,                 1.1719,             0.00022571,             0.00022571,             0.00022571
                    527,                0.32865,                0.48463,                0.25725,                0.92189,                 0.9927,                      1,                  0.995,                0.91188,                 0.9927,                      1,                  0.995,                0.96348,                0.63373,                0.71084,                0.35039,                 1.1409,             0.00022296,             0.00022296,             0.00022296
                    528,                0.29573,                0.47753,                 0.2393,                0.89444,                 0.9922,                      1,                  0.995,                0.91737,                 0.9922,                      1,                  0.995,                0.95457,                0.62686,                0.69487,                0.35543,                 1.1197,             0.00022021,             0.00022021,             0.00022021
                    529,                0.32264,                0.45685,                0.24638,                0.90004,                0.99207,                      1,                  0.995,                0.90898,                0.99207,                      1,                  0.995,                0.95096,                0.62732,                0.68962,                0.35178,                 1.1027,             0.00021746,             0.00021746,             0.00021746
                    530,                0.29744,                0.49447,                0.23504,                0.90562,                0.99215,                      1,                  0.995,                0.90692,                0.99215,                      1,                  0.995,                0.94703,                0.63564,                0.70514,                0.34732,                 1.1003,             0.00021471,             0.00021471,             0.00021471
                    531,                0.30627,                0.48623,                0.24371,                0.89426,                 0.9921,                      1,                  0.995,                0.90862,                 0.9921,                      1,                  0.995,                0.94591,                0.63443,                0.73133,                0.34077,                  1.109,             0.00021196,             0.00021196,             0.00021196
                    532,                 0.3174,                0.47746,                0.24683,                0.89732,                0.99217,                      1,                  0.995,                0.91265,                0.99217,                      1,                  0.995,                0.94646,                0.62897,                0.74296,                0.34341,                 1.1151,             0.00020921,             0.00020921,             0.00020921
                    533,                0.30399,                0.46081,                0.24827,                0.91502,                0.99234,                      1,                  0.995,                0.90143,                0.99234,                      1,                  0.995,                0.95073,                0.61961,                0.74448,                0.35465,                 1.1437,             0.00020646,             0.00020646,             0.00020646
                    534,                0.31826,                0.44357,                 0.2394,                0.92367,                0.99245,                      1,                  0.995,                0.89329,                0.99245,                      1,                  0.995,                0.95033,                 0.6266,                0.74219,                0.35984,                  1.167,             0.00020371,             0.00020371,             0.00020371
                    535,                0.31023,                0.51508,                0.24261,                0.90174,                0.99339,                      1,                  0.995,                0.88366,                0.99339,                      1,                  0.995,                0.95073,                0.63725,                0.72338,                 0.3535,                 1.1916,             0.00020096,             0.00020096,             0.00020096
                    536,                0.32539,                0.47263,                0.25414,                0.90881,                0.99348,                      1,                  0.995,                0.88162,                0.99348,                      1,                  0.995,                0.94996,                0.63606,                0.71342,                0.35496,                  1.194,             0.00019821,             0.00019821,             0.00019821
                    537,                 0.3154,                0.46251,                0.24799,                0.91656,                0.99324,                      1,                  0.995,                0.88396,                0.99324,                      1,                  0.995,                0.94728,                0.64199,                0.69823,                0.36306,                 1.1854,             0.00019546,             0.00019546,             0.00019546
                    538,                0.30578,                0.43224,                0.23799,                 0.9226,                0.99308,                      1,                  0.995,                0.88276,                0.99308,                      1,                  0.995,                0.94789,                0.64029,                0.69949,                0.36379,                 1.1677,             0.00019271,             0.00019271,             0.00019271
                    539,                0.31901,                0.46825,                0.25529,                0.89694,                  0.993,                      1,                  0.995,                0.89975,                  0.993,                      1,                  0.995,                0.94432,                0.61942,                0.69753,                0.35123,                 1.1054,             0.00018995,             0.00018995,             0.00018995
                    540,                0.33081,                0.50407,                0.26444,                0.90933,                0.99289,                      1,                  0.995,                0.90862,                0.99289,                      1,                  0.995,                0.95533,                0.60731,                0.68042,                0.35463,                 1.0935,              0.0001872,              0.0001872,              0.0001872
                    541,                0.30213,                0.46837,                0.22691,                0.90353,                0.99238,                      1,                  0.995,                0.91152,                0.99238,                      1,                  0.995,                0.95568,                0.60422,                0.63569,                0.35934,                 1.0864,             0.00018445,             0.00018445,             0.00018445
                    542,                0.32214,                0.51074,                0.24702,                0.90661,                0.99184,                      1,                  0.995,                0.91557,                0.99184,                      1,                  0.995,                0.95549,                0.60958,                0.63075,                 0.3627,                 1.0966,              0.0001817,              0.0001817,              0.0001817
                    543,                0.30436,                0.48145,                0.24025,                 0.8951,                0.99138,                      1,                  0.995,                0.91159,                0.99138,                      1,                  0.995,                0.95657,                0.61982,                0.64884,                0.35764,                 1.1136,             0.00017895,             0.00017895,             0.00017895
                    544,                0.30367,                0.45163,                0.23279,                0.90761,                0.99073,                      1,                  0.995,                0.91131,                0.99073,                      1,                  0.995,                0.95396,                0.62575,                0.66714,                0.36798,                 1.1287,              0.0001762,              0.0001762,              0.0001762
                    545,                 0.3035,                0.53591,                0.24523,                0.91941,                0.99056,                      1,                  0.995,                0.90237,                0.99056,                      1,                  0.995,                0.95208,                0.63279,                0.68806,                0.38049,                 1.1615,             0.00017345,             0.00017345,             0.00017345
                    546,                0.32623,                0.49949,                0.25188,                 0.9133,                0.99045,                      1,                  0.995,                0.90146,                0.99045,                      1,                  0.995,                0.95129,                0.62971,                0.68933,                0.37548,                 1.1647,              0.0001707,              0.0001707,              0.0001707
                    547,                 0.2929,                0.42266,                0.23461,                0.88009,                0.99115,                      1,                  0.995,                0.92325,                0.99115,                      1,                  0.995,                0.95195,                0.61228,                0.66249,                0.36147,                 1.1476,             0.00016795,             0.00016795,             0.00016795
                    548,                0.32836,                0.45627,                 0.2461,                0.90958,                0.99155,                      1,                  0.995,                0.92273,                0.99155,                      1,                  0.995,                0.95528,                0.60404,                0.65602,                0.35351,                 1.1303,              0.0001652,              0.0001652,              0.0001652
                    549,                0.31409,                0.46338,                0.24133,                0.91777,                0.99138,                      1,                  0.995,                  0.916,                0.99138,                      1,                  0.995,                0.94913,                0.60238,                0.65806,                0.35253,                 1.1253,             0.00016245,             0.00016245,             0.00016245
                    550,                0.28524,                0.45926,                0.22595,                0.89945,                0.99117,                      1,                  0.995,                0.91168,                0.99117,                      1,                  0.995,                0.94869,                0.60431,                0.66655,                0.36067,                 1.1306,              0.0001597,              0.0001597,              0.0001597
                    551,                0.29825,                0.49865,                 0.2351,                0.90148,                 0.9912,                      1,                  0.995,                0.91368,                 0.9912,                      1,                  0.995,                 0.9514,                0.59556,                0.68454,                0.35449,                 1.1174,             0.00015695,             0.00015695,             0.00015695
                    552,                0.29674,                 0.4444,                0.23695,                0.89696,                0.99087,                      1,                  0.995,                0.91901,                0.99087,                      1,                  0.995,                0.95097,                0.59226,                0.69249,                0.34677,                 1.1077,              0.0001542,              0.0001542,              0.0001542
                    553,                0.30858,                0.46727,                0.24427,                0.89749,                0.99087,                      1,                  0.995,                0.92738,                0.99087,                      1,                  0.995,                0.95376,                0.57525,                 0.7134,                 0.3494,                 1.0809,             0.00015145,             0.00015145,             0.00015145
                    554,                0.30083,                0.44842,                0.24395,                0.90153,                0.99078,                      1,                  0.995,                0.92507,                0.99078,                      1,                  0.995,                0.95298,                0.57394,                0.71775,                 0.3437,                 1.0792,              0.0001487,              0.0001487,              0.0001487
                    555,                0.30733,                0.48381,                0.23137,                0.90116,                0.99078,                      1,                  0.995,                0.91934,                0.99078,                      1,                  0.995,                0.95291,                0.58133,                0.71631,                0.34517,                 1.0934,             0.00014595,             0.00014595,             0.00014595
                    556,                0.31069,                0.49424,                0.25605,                 0.9015,                0.99085,                      1,                  0.995,                0.91635,                0.99085,                      1,                  0.995,                0.95283,                0.58166,                0.69361,                 0.3425,                 1.0942,              0.0001432,              0.0001432,              0.0001432
                    557,                0.31621,                  0.487,                0.25093,                 0.9162,                0.99164,                      1,                  0.995,                0.92115,                0.99164,                      1,                  0.995,                0.94746,                0.57809,                0.65948,                0.33692,                 1.0803,             0.00014044,             0.00014044,             0.00014044
                    558,                0.30398,                0.41967,                0.23477,                 0.9096,                0.99173,                      1,                  0.995,                0.92511,                0.99173,                      1,                  0.995,                0.95141,                0.58328,                0.64917,                0.33838,                 1.0838,             0.00013769,             0.00013769,             0.00013769
                    559,                0.30481,                0.45287,                 0.2375,                0.89626,                0.99199,                      1,                  0.995,                0.92416,                0.99199,                      1,                  0.995,                0.95329,                0.58044,                0.65855,                0.33812,                 1.0783,             0.00013494,             0.00013494,             0.00013494
                    560,                0.31028,                0.52892,                0.25467,                0.89719,                0.99202,                      1,                  0.995,                0.92368,                0.99202,                      1,                  0.995,                0.95314,                 0.5823,                0.67394,                0.33952,                 1.0806,             0.00013219,             0.00013219,             0.00013219
                    561,                0.31222,                0.44958,                 0.2499,                0.91375,                0.99211,                      1,                  0.995,                0.92167,                0.99211,                      1,                  0.995,                0.95329,                0.58472,                0.70864,                0.34506,                 1.0817,             0.00012944,             0.00012944,             0.00012944
                    562,                0.28322,                0.47539,                0.22956,                0.90716,                0.99215,                      1,                  0.995,                0.92362,                0.99215,                      1,                  0.995,                0.95747,                0.58459,                 0.7171,                0.34593,                 1.0795,             0.00012669,             0.00012669,             0.00012669
                    563,                0.29543,                0.45039,                0.24053,                0.89932,                0.99209,                      1,                  0.995,                0.91741,                0.99209,                      1,                  0.995,                0.95789,                0.59377,                0.72077,                0.34218,                 1.0756,             0.00012394,             0.00012394,             0.00012394
                    564,                0.31407,                 0.4713,                0.23914,                0.91313,                 0.9921,                      1,                  0.995,                0.92564,                 0.9921,                      1,                  0.995,                0.95801,                0.59783,                0.72699,                 0.3494,                 1.0831,             0.00012119,             0.00012119,             0.00012119
                    565,                0.28599,                0.43445,                 0.2234,                0.90283,                0.99216,                      1,                  0.995,                0.92135,                0.99216,                      1,                  0.995,                0.95136,                0.60387,                0.71037,                0.34098,                 1.0786,             0.00011844,             0.00011844,             0.00011844
                    566,                0.28564,                0.43233,                0.22727,                0.88953,                 0.9923,                      1,                  0.995,                 0.9183,                 0.9923,                      1,                  0.995,                0.95186,                0.60127,                0.69863,                0.33691,                 1.0759,             0.00011569,             0.00011569,             0.00011569
